2000 11393
470 750 15
159 683 22
503 1570 26
845 1996 27
1466 1570 22
219 1822 12
88 1111 44
846 1516 7
71 643 47
660 1961 42
672 863 17
437 955 30
183 1387 16
1225 1532 27
719 1322 34
862 1081 31
97 534 19
913 1910 44
1627 1744 12
1087 1533 43
533 1531 32
453 1904 44
267 1029 17
237 1658 32
253 1550 37
333 1330 38
251 1274 17
554 1140 30
280 1687 2
883 1747 38
165 726 17
806 1893 62
28 942 16
118 1934 21
1247 1495 29
16 1360 16
69 290 29
929 1952 27
1860 1972 44
311 637 22
39 1809 46
940 1257 34
324 1468 22
472 1854 48
1058 1957 43
325 1187 33
467 930 55
228 1891 24
1216 1955 35
354 1855 42
1839 1959 22
19 287 11
760 1296 20
535 1001 45
969 1443 37
1239 1285 34
1908 1971 49
325 340 53
1146 1658 34
745 1601 38
267 527 48
1036 1979 9
446 1260 26
393 1270 33
211 1553 29
310 1714 45
1867 1890 34
875 1076 35
754 1991 38
61 1408 37
774 1527 22
1619 1876 23
1137 1261 24
579 1062 32
208 1790 41
105 1711 11
929 1105 23
77 921 43
298 701 14
903 999 44
285 1002 55
182 1044 29
398 1169 37
639 1139 19
722 873 13
805 1287 32
174 1841 30
35 1029 20
799 1917 35
1233 1320 8
1422 1865 40
477 989 22
1129 1323 23
588 1820 54
136 791 33
403 570 30
360 1389 15
160 278 29
1246 1319 27
149 1864 24
1181 1305 23
562 1191 38
1577 1596 16
422 841 5
1152 1412 10
149 284 8
153 1892 27
214 1013 31
750 1208 7
1589 1914 20
35 672 25
595 1130 44
1003 1458 24
356 1243 33
924 1815 52
220 1166 6
335 549 48
859 1380 18
66 1036 28
476 811 29
783 1545 22
1274 1910 34
257 357 50
148 557 32
813 1096 36
878 1443 44
722 743 37
869 1803 20
1019 1328 38
72 893 35
671 1029 38
367 822 54
1010 1384 17
1184 1772 25
7 980 46
685 1966 44
329 954 27
1478 1630 46
1119 1126 30
96 997 34
733 842 7
58 1525 7
430 1328 11
1784 1942 19
81 163 8
1155 1629 22
470 1208 9
198 1312 48
800 1616 36
849 1927 31
753 1487 11
1840 1870 40
953 1758 20
545 1806 31
1147 1746 8
1117 1530 18
1030 1847 21
1954 1967 24
18 792 39
86 414 29
618 720 12
1520 1527 41
43 1756 18
65 1115 14
549 1004 51
345 806 34
22 979 35
10 232 39
384 630 15
807 1062 31
582 1319 44
71 1550 25
453 1000 16
1266 1926 35
78 1106 37
439 1226 20
113 901 19
1406 1890 32
613 1687 18
484 1746 23
638 1537 40
468 1590 32
898 1646 47
1117 1678 10
53 1139 16
51 940 44
833 1591 5
848 1293 24
1602 1969 51
747 1509 27
271 576 31
1567 1825 2
320 969 15
297 1733 28
1264 1303 35
11 1491 7
627 938 26
1096 1178 12
241 1100 53
1585 1958 37
1767 1897 30
1333 1592 43
213 753 18
52 93 31
853 1111 42
479 1350 41
1093 1219 25
187 1305 43
640 656 32
754 1276 27
435 999 49
1115 1294 49
575 702 42
268 1264 13
1211 1485 38
753 1889 17
704 1937 16
701 1144 35
1226 1442 24
1104 1776 51
1090 1598 33
189 591 27
337 1595 22
1007 1605 44
482 1628 23
495 1829 25
342 1858 40
120 196 37
1163 1725 32
10 1937 39
275 1475 17
788 1621 14
231 349 29
60 726 27
506 1386 24
312 1466 26
748 1353 25
1363 1765 53
118 494 53
20 1066 36
533 1195 6
859 1332 43
672 1138 37
1087 1136 7
679 942 27
140 152 29
1352 1854 30
272 1913 19
86 1667 26
735 811 20
874 1002 29
1154 1753 29
198 1293 37
214 388 21
967 1685 18
1029 1827 41
490 1267 36
524 1796 44
271 838 27
37 1905 30
163 1413 34
69 1093 47
976 1781 29
993 1348 39
368 1685 24
234 486 35
1502 1608 29
1063 1435 28
223 1751 36
555 1644 25
165 377 35
805 1391 36
854 1624 31
388 1715 25
432 791 48
104 811 27
884 1919 48
296 1349 37
454 1342 38
792 983 31
951 1797 20
801 1935 27
308 1709 38
1359 1912 34
1375 2000 8
176 717 26
684 1717 31
1372 1612 50
571 1533 52
897 1507 31
90 1645 46
245 627 42
841 1708 16
230 695 49
473 1491 23
188 1893 61
596 1492 47
900 1737 57
343 773 46
379 590 27
92 1009 37
1632 1732 44
532 1208 27
766 1808 43
861 1084 45
1401 1812 48
320 1198 52
387 496 38
270 1704 19
448 1091 39
88 1556 33
436 1590 32
233 449 31
1160 1552 27
1003 1535 46
336 1042 16
26 95 35
53 716 19
50 586 29
48 431 13
121 1594 45
1241 1333 41
572 1001 29
1017 1570 19
155 1545 21
465 1975 35
477 1939 36
426 1225 10
245 1283 36
1112 1525 23
18 132 48
643 1471 46
48 761 9
522 860 10
485 809 10
375 1594 39
739 1138 35
990 1419 41
73 1001 17
211 334 32
108 1852 45
1410 1460 30
1206 1396 13
102 355 42
146 500 39
304 1868 8
51 1257 35
76 1947 34
125 260 32
1479 1848 17
1206 1472 8
1055 1699 36
916 1784 12
287 1100 15
814 967 20
1261 1449 35
1776 1967 46
315 336 24
319 1778 36
596 1526 34
471 1014 36
898 1656 39
46 1622 30
512 877 37
135 327 46
199 1376 17
694 1457 26
697 1124 26
1053 1215 16
1208 1655 15
1290 1838 40
1685 1930 35
758 1408 21
1120 1894 37
113 1780 56
713 855 26
470 676 44
122 1529 23
504 576 55
690 1760 15
11 600 12
116 629 10
888 1378 47
1487 1925 31
84 1807 50
103 1528 30
328 1028 30
379 1375 40
1028 1142 13
1141 1163 28
73 859 31
1061 1520 32
803 1201 41
127 1891 24
678 1548 33
1328 1634 19
851 1060 30
684 751 38
780 1989 38
1738 1962 27
195 1409 37
27 805 16
1174 1261 27
1353 1435 41
958 1999 41
106 1166 25
888 1321 48
795 1513 30
1410 1984 26
243 1179 34
1204 1329 38
557 693 17
742 1765 39
926 1345 29
1507 1554 45
1562 1688 19
375 651 17
853 1280 3
988 1479 30
1141 1725 10
104 166 38
538 985 17
288 1341 36
174 1533 24
73 1152 37
87 254 30
624 1867 21
312 1570 30
341 609 44
1191 1853 36
57 1978 19
238 703 29
549 747 38
26 1628 35
826 1569 38
884 1937 36
498 1352 17
357 1496 48
1217 1514 15
41 1039 33
1162 1375 43
638 1360 20
157 1313 21
411 846 14
128 622 28
1200 1900 47
1648 1801 47
432 1025 41
56 1573 30
677 1759 33
1810 1843 50
449 1651 35
495 1799 42
166 1444 26
416 1564 23
143 1685 35
223 901 42
363 385 41
1622 1769 21
414 427 27
513 1358 16
1169 1206 28
344 1673 32
1129 1200 39
130 1840 45
590 905 20
746 1266 9
700 1343 33
1287 1670 26
931 1362 38
1334 1633 18
1575 1699 31
1283 1839 42
1155 1394 23
19 1901 16
582 783 40
346 998 12
324 1778 37
1029 1180 15
323 782 41
538 1026 44
1501 1631 33
380 1829 37
364 1057 43
918 1985 15
195 218 34
931 1525 42
1445 1608 44
119 760 25
68 1883 17
1017 1466 17
258 1903 16
30 1277 24
111 457 34
474 1509 52
1237 1639 30
39 690 42
62 698 20
330 689 48
127 928 36
103 1675 28
1306 1773 20
678 920 35
176 1776 7
818 1810 49
1321 1521 13
254 1610 35
156 1932 17
551 1165 22
217 1552 32
500 561 40
914 1918 33
782 1125 63
585 823 39
1125 1313 35
721 1694 18
56 1797 43
767 1198 47
347 358 18
253 636 47
1569 1619 35
1062 1147 38
250 1700 37
1271 1969 52
555 584 38
359 1599 34
633 652 41
226 1112 46
376 425 9
34 253 42
497 627 25
13 1730 19
1488 1844 37
1382 1615 45
675 1862 52
984 1411 27
431 1856 31
171 1242 37
134 514 24
261 1198 46
820 1765 30
652 883 28
742 1363 37
242 896 57
1063 1068 18
80 729 22
434 1544 26
856 1936 37
296 392 40
648 828 43
1375 1605 44
571 1078 37
891 1051 31
34 1833 34
345 1555 29
1714 1986 43
102 724 34
1373 1407 35
482 1456 26
1011 1329 18
1246 1960 47
944 1511 33
523 1171 37
431 1182 36
863 1827 36
493 775 29
279 1300 16
619 1081 13
267 323 46
171 1165 32
873 1574 48
32 817 39
20 929 33
311 711 41
160 1792 31
14 1640 48
923 1601 22
1404 1782 21
1044 1825 26
862 1800 30
451 1551 55
843 1932 37
396 1111 11
369 1387 36
239 1133 45
546 1010 34
1452 1540 19
879 1729 39
412 584 32
132 650 25
126 1565 12
635 781 30
188 1042 59
516 1171 4
1595 1830 35
3 523 25
763 882 14
372 793 29
1405 1673 35
113 1416 25
1540 1931 49
399 1171 26
1021 1301 41
158 1997 38
1226 1948 32
138 1339 37
328 1494 32
282 914 15
946 1021 35
1229 1700 8
1218 1539 16
252 1179 38
614 973 30
166 735 35
816 1220 26
1177 1749 35
924 1875 39
1078 1841 57
1315 1504 39
413 1622 31
156 195 39
601 630 29
24 713 39
827 1637 42
1563 1790 44
1590 1749 34
334 754 12
1230 1911 27
12 1223 42
379 562 38
1315 1497 36
199 1449 37
1023 1535 36
375 1546 11
1360 1446 38
133 1262 37
273 427 27
805 1452 31
212 1003 22
428 1887 25
594 1118 39
1116 1315 22
922 1529 24
1338 1999 20
573 1516 23
667 1580 28
1066 1839 43
1796 1909 25
266 1360 41
757 1486 37
118 209 33
451 1445 5
26 482 32
507 642 13
358 1120 24
1201 1893 32
440 1672 33
239 1383 44
1160 1688 38
236 412 31
73 572 14
326 925 38
601 1432 33
718 1289 23
520 1452 38
1140 1725 40
841 1844 13
865 1732 37
548 1683 15
1138 1946 15
1282 1921 44
649 730 46
549 1500 46
625 1437 26
151 512 33
161 1983 43
85 1864 48
960 1746 9
175 802 37
325 819 29
64 1805 29
513 1442 37
37 228 28
273 867 29
1284 1432 29
913 1764 38
227 639 29
852 1078 36
161 1656 35
902 1750 41
45 577 27
817 877 9
137 642 23
249 995 47
512 1876 36
492 1197 36
884 1140 28
238 764 15
952 1154 36
151 1234 31
1079 1635 45
1557 1710 38
646 776 59
806 1042 38
570 1756 10
974 1646 32
342 1707 36
474 567 44
1 733 24
823 1349 23
152 1509 35
346 1317 51
916 1689 19
1370 1971 23
463 1267 33
114 618 27
423 1523 44
357 642 41
872 1520 42
1287 1391 8
431 1819 32
627 738 35
1361 1577 25
122 867 27
1763 1832 30
713 1287 35
327 1643 45
489 586 15
53 296 40
378 1255 37
513 1514 10
558 662 27
1195 1923 25
1466 1923 19
169 350 25
1580 1624 30
1555 1576 23
690 1809 30
14 1955 30
279 579 45
724 786 29
44 792 25
1052 1376 16
255 1444 29
56 1034 34
231 1157 30
1526 1703 23
1041 1288 33
316 952 32
645 1138 47
785 868 38
224 1794 46
538 1988 17
348 388 32
977 1551 38
64 919 16
691 1190 29
342 365 26
1519 1728 43
980 1798 24
917 1804 47
151 877 12
1579 1991 35
1037 1864 36
1153 1187 31
331 1107 12
1587 1763 23
1591 1674 23
191 499 11
311 1009 32
322 451 14
748 1098 34
513 1088 36
1255 1898 45
331 1320 12
1764 1980 29
1118 1826 42
366 714 14
1761 1884 37
1072 1454 34
738 938 11
25 1915 46
111 943 24
1390 1568 10
493 1552 31
387 490 38
1242 1863 29
732 1488 21
878 1056 40
168 469 28
402 902 11
519 1834 30
1456 1872 36
1571 1776 46
540 1356 53
271 1664 31
1242 1824 37
631 1464 42
400 1665 40
136 1281 22
380 1582 41
1174 1640 51
104 991 28
597 938 20
532 750 24
280 557 13
1345 1432 10
491 1028 10
390 1204 21
191 1592 43
325 1760 46
469 1276 19
998 1332 15
1000 1591 38
381 1691 38
602 1522 29
767 872 38
142 1317 51
105 923 39
646 1825 10
1461 1928 47
144 1745 31
779 1436 34
633 706 24
337 814 11
125 667 50
1123 1242 29
150 1606 36
1757 1810 52
1096 1322 35
193 1095 25
304 436 15
432 1058 31
659 1403 36
274 1018 42
403 1756 28
1164 1676 24
592 619 22
290 1311 38
1160 1306 28
89 1841 47
202 1529 31
214 1551 37
196 1061 28
99 1369 19
818 1590 48
797 1911 41
903 1419 44
702 728 38
345 1042 9
904 1830 23
444 1623 29
610 820 49
1103 1761 20
861 1021 32
1035 1724 28
230 1198 43
556 576 28
1114 1388 22
1163 1506 30
1167 1596 32
193 1817 23
1309 1831 28
1046 1927 21
197 1350 47
1757 1909 7
485 1820 47
1250 1555 2
177 1519 33
1262 1822 41
517 822 59
705 964 23
158 418 18
521 1690 39
616 987 20
1498 1882 19
1521 1843 46
610 1941 22
1828 1935 47
769 773 15
149 1999 40
488 1957 30
1488 1874 26
778 1440 27
133 1388 55
625 1910 18
447 1174 32
170 1389 28
616 857 31
289 1318 36
420 994 17
95 1490 41
1427 1682 41
257 515 50
431 1099 27
577 1963 37
1264 1976 24
135 412 39
320 1443 23
1813 1940 48
26 1668 30
1070 1588 38
1042 1813 48
693 1675 29
12 1321 11
800 1964 39
487 504 7
588 1031 48
753 1213 31
379 2000 41
77 1592 28
1215 1878 22
1643 1955 11
451 1030 49
1621 1935 40
332 1534 21
516 632 8
1053 1889 30
243 401 26
1274 1437 22
1175 1667 15
93 1516 15
450 1704 30
599 850 51
793 971 39
45 1479 24
536 1072 45
233 1681 39
834 1890 19
381 1523 25
136 728 23
428 448 25
573 1415 11
1465 1987 18
1219 1633 44
93 710 36
1154 1741 23
1827 1898 43
607 649 30
153 1351 15
18 1186 50
1173 1222 21
292 1717 25
1090 1449 35
397 1610 37
230 320 42
809 1629 25
1462 1724 34
50 131 16
976 1621 44
336 806 47
553 1503 19
489 1890 19
1539 1654 42
1113 1594 41
240 1389 38
316 1741 31
283 1099 26
5 1674 38
5 1591 40
1035 1221 25
579 1242 35
301 1859 44
969 1535 48
725 991 42
193 235 27
454 708 12
1282 1508 26
521 636 41
1120 1382 29
678 1982 48
996 1945 34
369 1892 38
329 1546 12
521 827 23
573 650 19
71 311 22
1063 1245 29
1085 1163 46
671 1180 24
683 1665 20
1585 1707 17
749 1451 22
1296 1738 32
370 1299 3
663 1754 40
314 1044 24
618 1562 24
88 396 42
208 713 21
115 1193 23
483 1322 27
440 909 36
1591 1912 40
492 1431 14
1469 1976 25
420 1369 24
485 1716 32
203 388 27
569 905 28
277 465 26
400 683 48
889 1160 35
627 1053 46
170 1935 38
1016 1879 40
453 1190 38
212 695 29
181 1839 21
225 1477 13
855 1623 49
1251 1873 41
154 928 53
1015 1561 27
477 1344 39
1067 1256 41
579 1147 16
378 1161 28
1534 1730 54
60 1115 44
1691 1807 49
399 839 39
256 317 19
92 1836 25
1101 1388 65
282 1973 27
1024 1566 41
327 1621 33
188 571 34
620 1376 23
1250 1578 41
1189 1623 47
609 853 25
426 1624 19
525 1756 32
1046 1263 32
914 1589 36
390 870 41
1170 1570 8
1202 1659 42
86 427 27
6 1879 32
1140 1919 29
91 1312 28
6 1818 22
664 1101 20
779 1259 38
496 1109 38
106 163 35
600 1664 21
341 853 32
107 1975 8
1107 1531 25
863 987 19
149 394 22
469 1553 48
1142 1647 12
225 572 41
1191 1375 39
14 1643 40
1317 1922 25
447 1449 26
1052 1728 43
712 1066 31
29 842 31
108 969 52
385 429 30
291 1304 12
606 1314 51
629 1890 35
863 1180 40
243 1202 9
684 1519 22
82 360 45
737 1688 17
931 1432 18
721 1155 39
58 1084 53
985 1469 35
297 1483 33
341 1054 35
909 1937 40
425 659 33
300 1488 28
638 673 7
1300 1338 34
103 1687 27
641 956 10
682 1038 44
875 1590 20
1043 1539 46
1361 1596 40
546 1119 21
802 1819 33
18 1393 48
848 1705 40
1510 1813 32
247 1917 53
553 772 27
463 538 10
1082 1235 50
501 904 21
389 919 40
312 1320 31
810 1134 41
120 371 33
1219 1388 39
1320 1466 25
46 1378 37
13 1511 28
119 187 20
1160 1650 16
1075 1182 33
165 706 27
64 466 36
1791 1934 47
781 1567 29
1068 1783 28
829 1332 30
833 1377 30
940 1876 31
1079 1888 38
304 1295 45
216 1435 38
343 456 35
144 1419 22
412 1666 13
142 346 11
743 1574 7
646 1218 18
205 1778 12
81 288 47
338 1501 18
1211 1296 36
427 583 21
1302 1385 12
1748 1750 31
117 398 40
539 1773 40
304 1565 27
782 1138 34
88 1364 17
173 1472 21
387 1973 2
632 1573 28
1367 1924 59
303 1902 32
1650 1688 23
62 116 23
919 1689 32
229 598 30
672 1827 38
505 1680 21
377 1144 45
15 767 29
12 838 29
630 1432 8
1646 1873 20
112 1697 24
695 1023 37
1328 1515 34
982 1130 18
992 1124 12
825 935 35
253 637 48
461 1938 29
279 1999 36
788 976 38
795 1056 13
1213 1283 27
11 1985 24
1278 1413 37
42 175 29
1356 1481 3
338 644 23
1372 1636 35
504 1431 23
457 1568 37
327 1047 25
531 1532 35
123 1071 27
1123 1147 23
930 1292 43
728 1805 31
164 236 36
327 788 30
574 1319 45
1229 1903 33
62 629 32
1347 1421 36
184 548 43
364 619 50
423 619 29
1132 1751 39
1815 1875 14
1316 1671 47
909 1549 24
272 919 10
322 1013 38
278 1844 27
293 600 26
343 1728 45
398 1092 14
1768 1774 24
707 1694 30
323 1827 23
172 1211 32
1115 1656 31
1177 1868 39
1472 1944 21
171 1018 14
1293 1967 26
329 809 29
881 1602 44
111 1091 31
1702 2000 32
337 904 27
82 240 49
662 1266 34
865 1410 43
828 1911 31
245 1855 28
1653 1664 30
1418 1938 20
79 1422 31
645 1861 59
959 1284 11
1310 1854 38
197 473 5
1156 1268 46
167 1122 22
197 1491 25
923 1928 45
1714 1915 33
150 865 16
1551 1657 28
91 1379 29
564 966 30
444 762 52
638 1446 36
164 1559 35
976 1247 18
1247 1486 28
1684 1798 52
105 1795 40
1 518 35
1124 1426 40
57 354 30
647 1889 47
1548 1774 36
471 1586 28
1173 1684 58
175 283 37
658 1738 37
1330 1439 39
156 1494 37
89 852 83
726 1515 45
4 583 17
766 955 37
261 1566 32
244 677 42
323 1898 37
419 1493 52
77 844 16
173 1396 11
388 746 22
863 1607 24
1048 1982 50
1374 1560 36
1228 1986 30
96 461 19
529 1927 44
811 1713 29
561 687 17
873 1794 42
345 1250 30
1045 1364 13
714 1520 34
349 1932 32
173 239 34
459 888 45
492 1909 46
154 1683 13
617 1923 33
959 1450 33
1451 1945 35
402 1391 41
895 1358 35
743 1430 41
126 783 31
1711 1795 47
952 1505 40
12 46 44
907 1061 32
739 1898 37
160 399 17
789 1428 23
1041 1225 34
556 1197 43
77 1323 27
1202 1330 32
244 1038 34
566 986 26
275 1558 21
1031 1716 52
74 851 44
960 1062 39
1178 1652 33
184 1683 34
1855 1957 23
54 1260 5
856 1623 52
885 992 28
433 588 59
1093 1260 45
946 1493 21
1108 1411 14
699 805 22
1359 1377 13
422 1792 46
607 1248 31
451 1608 41
586 1867 14
430 726 5
1380 1412 32
363 429 22
942 1074 25
1021 1704 48
1409 1977 34
265 1266 23
132 1415 17
976 1598 35
987 1337 38
295 903 40
1421 1892 31
966 1652 24
405 1693 40
54 1208 57
1817 1990 30
918 1775 22
86 1772 31
1238 1516 37
1082 1970 55
1113 1665 44
1371 1854 19
366 1061 7
1230 1991 24
1541 1759 30
994 1564 23
1016 1199 41
268 647 9
1234 1361 27
599 1492 41
68 1927 25
979 1968 20
766 1382 49
1308 1677 42
244 1701 44
373 1851 34
29 49 21
826 1577 55
1541 1847 35
15 1566 36
464 1659 27
919 1441 35
61 1185 15
1488 1916 10
1075 1517 40
993 998 29
209 1251 73
117 1855 30
777 1176 52
1313 1352 15
615 1807 34
992 1316 21
445 811 17
1530 1948 22
1594 1697 31
966 1864 14
1341 1997 9
686 911 28
436 1868 19
550 1213 4
840 1593 24
1657 1965 18
824 1679 24
892 1799 25
1617 1940 16
1485 1679 49
859 981 23
1036 1755 41
1177 1919 32
763 942 31
1059 1386 32
237 1392 16
1106 1268 24
82 962 18
1536 1618 28
131 644 34
39 1886 19
1374 1718 21
1647 1851 43
1248 1464 28
212 1458 30
674 1300 41
566 1657 31
52 471 25
389 655 7
504 935 45
491 1157 22
606 896 52
555 628 19
974 1873 29
1131 1446 33
883 1515 20
126 1545 9
590 1897 35
91 1226 27
1648 1859 19
850 1492 23
109 1853 41
429 1333 15
127 663 39
1340 1421 30
277 1832 33
187 1060 31
118 606 36
1214 1836 45
790 904 28
1255 1827 22
1301 1493 26
1046 1385 37
1438 1489 27
473 1212 14
232 884 38
720 1688 6
1095 1259 31
184 325 52
245 1599 32
966 1096 10
669 777 41
1027 1874 52
829 1762 41
605 1801 23
637 1009 42
340 1004 34
1085 1725 19
744 1229 9
972 1698 17
536 1778 22
1013 1657 42
473 1718 7
895 1159 25
298 1916 35
722 933 46
741 1095 28
1049 1282 27
42 973 36
1029 1628 24
192 1274 46
73 1380 32
409 628 39
236 1682 43
271 1350 21
719 1773 35
359 1092 9
750 1260 58
1171 1900 23
503 1451 32
219 1920 16
838 1378 37
180 1522 22
872 1941 39
304 1749 12
709 1000 41
479 838 48
777 1495 6
843 1261 36
286 1523 12
739 1371 53
1689 1885 37
694 1479 33
1027 1232 9
129 682 35
717 1765 42
679 1738 22
1394 1694 41
15 261 25
1323 1857 21
40 1440 16
330 1423 47
276 860 44
1347 1464 32
1668 1899 31
1660 1721 35
1592 1785 27
4 1816 33
97 1380 37
668 1740 30
1318 1523 15
225 1570 43
871 1522 44
1429 1695 20
303 710 43
656 1967 34
838 1815 24
1271 1658 36
686 1301 50
991 1462 29
149 966 37
41 1141 50
196 366 33
380 1940 6
1017 1966 54
958 1300 22
975 1968 13
924 1736 47
283 1823 33
246 297 40
857 1313 12
81 1979 17
164 218 35
236 1644 43
236 584 26
398 1206 48
647 1469 13
149 1096 39
972 1454 33
1032 1337 33
210 638 36
162 821 48
70 910 54
546 1384 24
31 329 37
213 1878 12
570 1731 37
935 1076 52
178 1449 34
352 1389 33
659 1528 22
786 1870 40
1478 1771 44
125 1736 26
241 1254 31
631 1662 31
870 1480 29
1509 1854 30
8 1862 39
15 1024 37
968 1232 56
216 748 25
654 1098 12
440 1401 30
415 426 34
715 1774 25
142 1762 55
1119 1302 22
231 1977 28
48 1819 28
33 426 27
849 1737 10
137 895 44
1263 1737 40
1529 1808 36
201 1958 30
9 1804 44
719 1491 28
1202 1931 50
763 887 29
723 1098 38
509 1929 31
658 1211 38
427 973 19
1315 1813 48
598 1186 35
1031 1069 39
1277 1885 7
1390 1947 23
225 685 26
1689 1805 16
260 1733 12
215 498 31
1119 1385 33
112 856 39
374 386 40
149 1703 33
220 994 28
1164 1972 26
1723 1784 27
306 1519 17
690 747 37
1748 1790 37
894 1063 46
2 1351 29
1284 1837 16
190 1660 46
280 613 16
394 1037 31
1350 1875 10
1306 1650 40
1541 1711 40
1240 1735 11
161 1936 27
1297 1767 29
442 729 28
423 1081 38
1423 1453 39
521 1812 33
176 787 34
1149 1859 35
1792 1924 33
750 939 45
51 1574 32
134 1465 10
247 1954 43
279 1338 22
370 1997 27
360 1846 49
650 1586 36
32 51 28
1048 1774 46
655 1833 46
166 991 22
483 958 35
1122 1750 24
1645 1993 22
255 868 23
457 1508 14
63 995 50
1689 1784 27
272 655 36
126 406 33
39 1818 37
1806 1913 11
253 1471 36
456 1529 42
581 961 51
840 1932 29
258 269 25
463 1307 43
4 458 24
1282 1732 42
1336 1750 16
116 131 23
1191 1874 22
1101 1424 34
158 1299 13
125 1154 23
609 1033 39
179 1937 29
1299 1554 12
741 1719 31
596 850 54
977 1324 41
989 1547 37
1350 1664 45
410 1527 42
149 958 26
791 1066 17
1532 1624 40
112 270 25
741 1252 43
1309 1920 36
271 1815 4
1114 1831 33
644 1635 29
187 1524 31
1588 1774 46
503 1335 33
1652 1703 23
159 1546 35
593 1963 27
227 1700 23
410 1941 32
686 1084 13
985 1307 43
1782 1896 34
743 1257 7
571 970 42
1377 1587 34
1292 1399 37
927 1489 21
7 666 31
134 1943 11
453 709 36
467 1308 47
1368 1394 26
1088 1217 32
1082 1810 55
163 1755 35
194 1290 35
368 814 32
975 1328 31
1305 1738 44
309 649 16
1109 1476 25
386 1187 49
662 1013 23
640 1948 16
1756 1943 8
1008 1304 33
60 242 43
709 1587 27
206 569 27
627 1283 28
647 1307 33
1336 1520 38
39 1016 18
157 1310 13
467 1539 37
1094 1844 44
486 1996 17
235 741 34
559 1702 23
1067 1687 13
114 1688 26
23 519 34
301 1801 43
1104 1765 4
7 1684 27
378 1907 11
68 1737 11
1867 1921 39
588 1069 10
234 633 39
1205 1744 38
801 1676 40
413 1321 45
79 1402 12
881 1658 20
383 1581 21
1185 1485 42
626 789 31
15 1563 33
1219 1260 58
76 1568 20
206 303 5
764 1336 28
837 1901 24
950 1793 30
791 1118 31
1198 1993 32
436 1787 19
54 69 28
1400 1739 32
512 817 32
169 1327 38
460 1169 29
852 1087 21
314 1218 36
942 1962 34
478 636 31
94 568 34
304 468 26
68 660 40
342 1252 25
4 427 16
898 1936 38
1626 1703 28
181 1066 38
467 646 38
481 1580 39
123 275 42
293 1491 25
101 740 49
18 505 32
622 1964 33
1366 1727 25
232 1253 32
66 163 31
38 443 34
33 481 31
197 1653 23
261 1527 27
1332 1348 16
7 1596 48
677 1038 27
795 1072 27
266 1512 37
728 1806 30
743 1103 37
215 1500 17
403 1943 34
714 907 23
911 1084 15
1039 1725 44
435 511 39
584 1584 16
597 1789 19
1244 1745 15
1536 1880 30
375 1665 35
642 1840 32
463 1557 31
180 1870 21
1046 1302 28
1027 1916 38
241 1433 47
1751 1857 35
306 1642 34
952 978 32
1584 1666 35
775 1160 35
146 687 18
141 503 27
941 1805 32
1617 1813 34
100 244 6
750 1887 24
773 955 19
367 1533 47
181 1959 39
1196 1471 33
844 1129 38
309 1464 29
72 1900 26
203 558 24
1122 1287 25
999 1726 44
96 1130 50
157 747 23
373 1429 9
1369 1554 24
35 1899 32
182 314 46
780 1654 43
1463 1557 38
245 1727 34
315 1042 9
13 332 41
1236 1662 40
290 750 19
644 1501 27
54 1424 36
981 1412 29
828 1903 38
372 905 12
794 1137 34
441 959 36
1265 1788 29
109 298 33
361 1785 30
1195 1531 29
866 882 24
762 1330 43
404 763 32
81 1413 26
1873 1983 19
513 1217 22
1338 1746 50
238 1122 8
1443 1513 48
293 719 6
1127 1861 39
1019 1162 13
307 1118 27
474 1110 46
1258 1669 4
1174 1598 34
1149 1648 17
308 1887 10
1064 1518 29
433 898 49
1401 1506 42
120 303 24
1021 1112 45
668 1587 19
80 1073 27
817 940 30
221 361 31
508 871 19
511 766 44
1102 1857 28
676 718 34
635 1614 28
260 297 17
37 1231 41
636 1009 39
1370 1908 43
318 970 62
1103 1430 8
75 361 38
417 1256 47
481 667 30
753 1878 25
299 1340 39
957 1663 45
775 1552 9
484 579 26
70 395 14
1162 1515 31
1619 1950 39
226 1493 30
242 883 30
382 1990 42
217 1492 27
295 449 48
205 771 20
788 812 42
376 984 36
74 434 31
185 227 40
1024 1645 30
1359 1740 27
358 1615 14
2 1040 35
428 943 52
117 1978 36
923 1841 54
257 1023 29
409 555 23
1130 1938 41
1801 1972 43
772 1410 45
818 1909 50
1395 1729 20
844 1132 28
754 823 16
913 1589 28
1616 1960 42
1006 1571 20
537 1853 29
505 972 32
109 1916 20
221 1785 18
20 1777 42
508 1717 29
249 906 40
1679 1982 37
387 1933 31
91 1227 30
3 1386 36
548 1134 6
105 1701 46
1324 1511 52
272 466 32
986 1324 34
1686 1779 24
196 714 34
1577 1838 30
932 1820 52
501 814 40
578 1784 26
877 1619 24
155 406 40
610 805 40
6 1425 29
509 1940 47
870 1422 39
698 1406 18
1181 1405 38
853 1906 31
471 1415 16
550 1959 36
382 1719 26
666 1167 44
475 645 39
832 1665 28
256 1268 7
244 682 27
363 1592 38
1309 1618 34
1652 1864 11
179 232 31
180 507 31
167 366 43
772 1460 37
870 1771 48
1152 1380 27
181 1239 34
888 1970 36
966 1625 31
824 1920 35
731 839 41
487 576 48
780 957 49
984 1073 27
1041 1624 17
1632 1984 11
312 1531 18
535 1152 24
319 1611 30
1326 1560 42
429 1129 13
1414 1585 29
1845 1969 51
668 1981 39
933 1794 43
203 348 40
592 1081 35
1889 1976 27
611 1230 41
598 1204 40
1273 1954 36
1594 1665 4
418 1050 35
