1000 5751
410 500 45
34 940 43
272 419 56
400 722 26
381 698 45
420 424 17
538 592 17
368 750 25
200 391 64
85 665 29
6 302 65
410 904 27
129 309 21
458 581 39
301 328 47
118 818 28
560 723 57
132 536 28
547 990 49
264 623 51
966 974 62
339 344 29
132 647 17
9 910 39
700 893 51
342 425 19
244 619 56
448 675 70
980 982 53
458 640 43
223 633 50
237 405 23
651 661 35
234 636 99
8 480 54
104 730 37
603 683 31
177 275 27
96 717 21
183 862 49
277 578 70
514 802 32
109 257 48
770 844 44
649 984 55
355 920 46
157 683 40
623 890 49
633 939 16
104 679 48
304 628 6
25 510 67
77 276 62
391 470 33
274 396 45
275 888 43
569 722 23
153 991 43
266 931 46
334 871 18
213 328 55
279 635 56
195 197 40
356 703 55
687 692 42
656 975 58
82 113 29
516 629 57
764 993 43
397 859 72
193 313 52
368 443 55
134 827 65
102 602 26
402 573 33
38 130 36
756 969 53
438 763 23
132 967 51
20 96 14
169 256 24
315 991 62
91 567 54
654 950 41
2 368 62
320 788 21
318 972 46
99 675 51
115 706 47
884 983 41
3 418 65
242 673 64
749 790 14
515 925 37
349 835 33
79 230 50
95 784 50
124 836 56
51 450 62
174 742 33
246 571 17
65 147 40
274 446 13
338 877 52
833 841 69
49 109 41
98 268 50
411 761 64
388 600 29
86 794 34
146 811 34
119 159 61
293 999 51
593 916 62
327 477 16
121 509 23
88 961 60
291 661 35
512 693 53
11 465 28
176 840 53
319 833 75
616 797 56
144 646 30
622 857 65
117 162 51
549 788 38
365 394 60
413 430 55
134 226 49
499 833 61
29 575 58
178 700 47
616 986 49
544 732 63
352 422 52
582 776 23
35 47 45
449 670 54
382 986 69
627 922 44
385 974 56
491 866 53
88 870 12
669 697 13
390 518 64
528 589 45
274 935 28
258 865 40
153 512 43
513 848 34
44 229 56
793 963 52
100 721 28
774 910 13
11 566 42
126 687 50
48 815 57
337 740 22
268 682 64
4 640 62
408 745 40
310 709 48
67 609 43
269 853 34
96 501 60
231 782 58
157 364 62
409 918 52
432 810 47
801 879 61
582 900 48
168 498 42
191 454 89
218 454 49
215 403 29
42 607 44
318 393 44
213 561 65
23 143 61
705 712 28
309 360 25
14 900 46
225 269 53
353 546 34
381 561 29
388 661 81
107 113 63
658 762 46
5 680 33
949 998 45
434 655 35
78 348 36
105 823 60
21 909 37
125 143 36
357 899 42
90 251 34
336 777 27
186 519 34
70 407 44
146 749 29
43 420 53
19 483 6
368 530 24
217 683 66
309 929 50
279 592 36
260 769 45
713 878 40
449 638 23
596 740 37
446 559 35
109 353 28
515 799 87
606 981 25
614 899 67
774 904 35
294 361 35
357 450 57
503 882 57
435 975 56
186 483 43
44 778 47
57 983 50
61 127 63
38 157 61
266 696 47
600 816 70
163 940 57
105 331 58
644 977 48
95 880 81
470 973 64
1 593 4
636 867 99
908 937 15
883 889 8
51 760 22
155 476 24
688 828 40
79 577 13
338 970 14
468 636 94
214 299 47
499 874 22
312 590 59
119 135 27
214 454 42
78 411 77
44 275 55
392 525 55
3 650 54
443 508 17
621 787 23
498 606 68
827 977 65
186 279 10
96 545 50
244 333 40
594 976 52
584 763 18
101 520 15
374 402 45
522 820 60
489 854 45
569 854 49
561 653 69
898 924 54
70 877 48
123 980 42
161 971 52
844 874 47
688 730 29
495 922 37
262 408 28
483 837 35
158 838 80
52 86 47
738 941 53
507 803 40
454 797 39
500 766 44
102 354 60
88 874 53
139 140 47
112 337 19
775 908 62
511 877 40
864 999 56
471 560 45
179 597 56
50 379 49
814 959 35
381 456 57
262 967 5
186 257 38
50 892 45
445 742 42
73 657 59
80 913 31
281 764 60
146 799 39
100 164 86
728 748 27
366 772 62
98 800 47
352 689 48
46 411 73
19 832 19
611 825 40
463 700 18
431 578 73
199 880 42
237 824 64
896 962 55
650 727 32
175 724 61
450 614 64
303 465 62
155 663 50
727 808 30
249 957 22
718 1000 69
31 324 102
59 353 32
477 722 31
672 829 51
345 353 66
27 213 37
681 756 61
490 757 60
33 687 63
685 723 54
494 960 64
57 188 5
286 492 57
261 449 41
310 736 32
74 778 76
200 203 45
429 570 66
317 392 43
157 664 60
354 960 40
158 624 72
257 546 46
68 779 52
451 628 42
624 864 70
14 636 83
114 716 24
144 448 56
480 874 35
249 480 59
38 283 42
278 733 55
872 880 46
107 117 63
138 799 85
311 493 59
6 150 66
358 866 36
641 773 49
18 129 48
336 404 40
772 999 62
213 998 54
659 948 60
672 803 37
63 82 61
723 757 52
520 926 8
88 427 62
327 715 9
195 825 42
506 666 38
129 360 34
79 326 57
461 518 28
699 816 57
391 807 64
30 118 11
582 636 87
202 590 19
588 977 53
33 942 45
415 979 55
108 286 36
732 986 80
704 807 37
553 855 26
304 346 42
524 930 17
407 728 29
804 825 32
720 789 33
8 887 32
316 424 64
596 651 64
40 944 33
141 469 35
394 863 60
413 428 52
246 831 37
165 254 52
150 919 49
231 857 47
75 913 23
243 821 48
585 656 77
364 481 47
223 401 17
567 881 50
212 951 62
315 445 52
180 644 71
190 451 10
376 757 54
250 512 53
569 669 16
599 723 62
277 726 29
60 609 50
295 511 61
255 531 61
416 633 54
477 571 51
414 652 12
61 317 30
112 268 40
489 535 52
523 908 17
69 92 23
505 999 51
6 328 43
907 971 20
250 265 14
331 726 53
117 739 64
162 656 33
433 751 35
237 536 41
424 665 66
27 175 68
430 700 45
342 479 59
153 250 38
140 344 15
438 705 35
444 627 13
77 689 22
37 54 10
145 280 25
245 523 17
670 792 67
692 944 22
305 727 45
187 846 58
532 810 50
537 576 20
188 290 66
30 611 56
220 807 52
534 800 33
360 993 7
160 456 64
83 243 31
207 779 39
595 674 49
262 536 26
243 269 58
360 764 39
110 858 58
71 91 36
445 524 63
19 626 37
701 752 53
279 832 37
615 696 47
159 406 71
880 903 83
228 642 72
312 710 60
93 98 47
457 685 56
47 224 50
703 768 31
216 546 9
580 787 20
69 481 62
9 904 13
146 706 68
307 633 60
320 994 51
55 675 33
468 814 49
371 921 50
132 266 50
368 992 50
429 567 63
190 755 45
322 617 37
67 967 21
619 954 57
60 405 59
639 948 14
171 531 16
554 984 59
385 642 71
225 535 55
12 664 66
335 978 41
725 838 85
360 767 53
451 741 42
71 899 33
875 945 30
203 901 39
756 871 48
102 934 19
200 627 41
359 777 50
488 541 59
141 940 64
292 831 28
765 941 70
131 821 38
360 885 21
212 820 50
551 840 39
781 900 21
77 220 43
159 953 40
151 398 57
382 718 58
391 476 74
326 780 52
809 812 20
364 683 36
153 848 25
172 532 55
150 175 52
219 267 45
519 837 28
602 791 25
5 632 36
328 698 51
356 792 23
306 821 65
53 404 56
59 943 63
937 975 73
530 751 39
523 733 56
287 552 28
504 789 72
468 867 18
260 585 66
608 958 56
18 956 60
284 294 61
52 330 59
371 525 48
715 795 22
826 927 53
782 876 64
82 819 63
496 834 37
280 512 3
112 740 24
610 836 36
482 828 18
111 161 57
317 371 41
174 361 52
435 721 18
3 562 53
378 747 39
53 965 55
507 549 17
86 406 77
485 746 67
187 303 38
302 919 25
389 847 55
581 640 35
610 711 54
252 708 85
872 903 87
319 427 64
269 318 55
483 921 47
664 973 65
196 426 44
711 867 44
197 541 55
410 910 28
185 455 64
240 335 41
451 584 42
254 945 66
179 385 43
436 946 69
341 366 36
167 614 33
346 587 57
329 475 48
311 326 16
337 947 33
114 504 36
15 877 14
340 980 26
43 232 61
447 479 61
916 954 31
190 438 45
633 674 63
71 184 11
226 248 12
934 960 25
58 859 57
798 916 33
591 790 43
57 605 29
140 719 15
674 683 67
590 968 55
359 365 29
428 684 28
438 712 53
422 759 38
5 269 39
186 592 32
901 922 26
64 926 22
661 912 56
192 338 50
168 955 56
474 920 40
192 551 50
412 555 32
662 879 31
81 675 43
457 766 34
166 344 50
503 974 55
76 404 22
206 562 39
333 787 65
387 788 72
24 111 56
65 692 64
823 989 59
300 334 53
250 259 38
15 70 38
150 213 65
33 944 16
216 572 27
708 997 57
826 830 67
62 888 72
612 824 65
37 453 70
101 521 57
362 952 82
581 959 15
164 455 81
569 697 27
468 711 44
352 909 51
556 849 32
181 539 51
45 878 64
156 608 40
671 728 53
209 231 47
448 646 35
594 651 55
209 566 37
298 322 41
656 908 65
285 834 36
491 729 43
6 698 47
31 510 43
764 887 58
742 869 16
852 920 30
526 559 19
31 362 64
66 315 49
25 636 78
537 965 48
362 458 58
502 817 28
252 641 99
349 775 43
823 990 27
17 727 38
528 842 55
203 285 38
638 703 50
45 805 70
34 415 45
818 825 22
27 998 54
233 924 50
12 782 73
153 263 34
240 906 46
507 558 39
351 354 20
10 180 61
516 827 65
77 421 35
510 781 14
486 950 29
300 756 27
243 500 35
261 831 55
475 780 48
556 778 60
705 836 59
556 771 57
400 489 38
634 941 71
268 377 52
17 562 41
85 557 36
263 513 39
126 394 48
335 753 35
273 741 58
510 758 43
447 765 55
40 643 32
682 912 58
247 592 36
557 895 9
1 954 40
98 596 47
44 74 45
208 602 22
352 759 28
59 221 43
195 804 57
403 590 34
585 733 59
479 580 62
282 422 46
100 455 41
423 696 26
382 386 71
333 479 17
58 393 15
587 710 52
201 428 34
782 857 53
214 390 50
286 357 36
389 434 50
12 843 55
504 653 41
458 510 62
803 829 16
128 661 29
182 800 57
283 603 67
666 973 25
3 305 49
24 161 66
143 226 22
228 624 88
308 443 17
645 954 71
173 538 47
756 840 42
589 805 30
76 359 37
149 702 7
425 548 58
626 996 40
260 934 63
161 907 47
624 725 78
47 256 45
611 677 52
488 696 41
35 169 58
112 826 42
173 966 56
620 859 29
101 476 59
97 227 87
17 376 38
265 848 52
55 144 63
351 866 45
383 955 42
433 443 31
239 691 27
75 80 52
223 416 32
137 227 15
96 947 49
364 657 64
639 862 17
462 549 41
321 520 39
304 451 47
482 618 34
175 188 61
304 402 47
431 823 42
66 920 52
153 265 27
332 682 28
734 950 59
2 144 15
306 770 63
17 599 42
178 290 23
381 384 39
301 561 52
739 975 54
72 912 18
433 750 29
122 264 52
441 981 36
157 686 82
91 950 55
597 943 50
343 645 18
208 702 15
540 849 56
57 110 65
130 425 60
519 921 55
40 933 41
413 791 42
567 623 60
263 693 38
705 731 47
161 294 34
70 359 60
621 674 73
261 571 24
623 645 39
373 739 58
300 871 58
597 642 71
739 835 33
490 685 69
665 930 59
54 904 8
20 594 62
641 880 71
291 412 52
474 713 75
191 803 80
473 647 43
231 303 55
641 894 90
301 949 15
64 909 46
41 73 21
164 733 91
141 737 6
697 722 18
233 985 36
449 768 58
271 754 57
165 547 53
497 606 68
20 568 59
599 757 11
28 160 18
349 856 21
493 873 47
310 986 41
252 872 21
219 678 25
234 468 15
487 567 42
76 915 57
26 163 29
51 563 53
41 75 43
1 631 23
484 723 42
556 673 50
29 464 22
112 501 54
838 999 84
361 869 35
332 412 17
605 700 61
567 950 26
16 790 72
103 993 41
868 983 37
17 206 45
176 812 41
2 448 67
95 254 69
233 1000 47
352 802 37
414 682 60
162 185 52
1 619 39
381 553 51
11 846 12
137 631 28
431 710 48
366 999 8
341 754 43
14 510 60
89 289 43
245 585 28
941 954 67
891 978 31
175 331 70
85 895 33
301 919 57
403 617 18
247 777 47
434 847 54
422 639 43
185 733 74
589 878 26
405 745 52
841 900 68
339 495 33
413 934 38
116 137 30
113 819 42
91 267 29
571 995 49
293 503 17
662 873 27
621 683 69
248 977 54
154 335 53
592 837 26
31 900 30
510 841 56
60 408 53
510 582 61
255 630 60
530 962 54
847 931 53
235 789 52
76 336 42
64 987 21
570 634 59
501 717 40
291 596 49
131 306 29
181 978 34
440 493 32
145 702 45
574 601 52
369 634 24
21 220 37
296 815 58
149 960 45
79 313 32
482 679 20
236 798 37
540 822 17
768 831 40
20 976 60
187 465 40
84 960 53
102 791 16
197 488 48
291 927 17
595 633 15
136 185 74
54 504 54
78 353 56
370 736 49
185 656 58
307 676 71
612 696 47
374 573 56
369 624 86
631 954 53
273 451 57
176 194 47
420 991 72
696 897 12
279 483 35
772 964 21
160 774 60
898 1000 57
150 998 27
154 889 25
67 408 48
583 865 23
303 622 28
419 805 59
421 876 31
41 437 32
121 638 26
589 818 54
856 907 48
20 729 34
64 704 21
126 760 41
56 680 38
690 933 43
5 831 39
244 593 55
668 774 25
339 901 12
101 704 35
91 637 55
39 542 70
60 262 41
477 669 42
98 594 58
374 378 72
118 528 51
372 638 32
115 135 15
211 332 48
968 980 54
29 646 56
170 788 59
32 77 45
460 631 16
661 744 45
255 575 58
118 878 56
88 106 27
292 703 49
147 338 63
362 510 21
384 667 54
230 879 42
57 331 12
388 830 46
359 394 50
372 831 36
376 560 59
564 726 64
700 866 53
1 116 34
205 560 43
456 716 24
634 813 53
46 662 26
328 653 70
485 866 43
15 970 46
490 723 16
430 463 29
154 978 55
620 757 38
181 649 48
184 437 45
105 989 53
343 765 60
318 457 39
480 957 41
374 929 39
225 854 43
461 932 64
83 472 34
228 505 35
500 821 30
278 455 55
508 575 51
523 585 44
100 373 68
515 968 28
759 948 60
91 892 37
7 238 12
309 993 32
254 591 14
102 145 57
125 226 44
129 395 23
629 644 46
97 941 35
721 733 46
278 739 56
628 755 31
39 810 48
378 815 56
320 829 36
558 803 28
451 714 49
119 517 63
713 805 30
776 952 20
77 876 30
503 597 70
90 576 46
778 902 48
347 493 26
38 506 54
68 703 37
33 933 48
167 357 11
288 520 42
137 460 40
268 740 44
121 571 40
389 399 47
201 866 22
174 852 40
399 847 19
705 763 56
174 507 42
301 998 59
753 978 53
332 744 50
130 217 60
205 490 26
443 750 59
64 520 22
502 686 46
12 276 56
104 322 39
44 62 52
242 556 41
794 867 53
649 753 13
230 348 30
581 610 28
490 560 67
278 819 51
108 942 38
372 441 57
478 663 16
407 931 49
355 507 54
517 706 41
411 940 39
489 569 45
315 923 35
384 698 51
311 313 57
259 923 53
417 739 68
39 106 55
437 637 58
353 601 22
28 815 6
543 917 15
85 232 67
663 987 53
213 301 55
396 526 56
35 647 37
685 766 32
98 337 28
515 790 77
640 833 11
909 926 54
548 807 30
195 629 32
359 687 60
523 937 29
694 839 96
835 975 25
118 804 26
309 764 35
237 609 2
553 561 67
626 965 47
123 945 58
321 478 46
581 833 45
366 385 51
21 876 46
162 164 50
152 232 29
219 892 37
130 391 53
173 886 26
46 78 5
314 531 64
9 504 48
7 569 35
901 951 60
638 670 66
273 679 57
599 620 38
563 942 48
425 470 50
547 945 50
98 112 20
775 937 76
81 464 58
106 480 58
267 586 52
80 896 37
731 836 30
798 941 45
958 984 20
34 411 65
823 982 49
266 647 35
368 962 45
40 108 53
241 272 47
694 960 65
60 128 56
78 289 18
588 629 62
178 463 52
178 396 62
264 645 55
42 394 30
806 845 44
570 738 52
702 908 73
105 884 43
60 120 57
365 407 68
324 406 133
105 446 46
92 883 35
213 919 25
443 962 10
757 859 47
250 513 45
45 272 18
711 828 43
64 476 47
286 563 55
268 534 20
565 778 44
156 240 51
239 418 59
79 311 43
709 732 18
727 757 51
427 542 30
565 888 37
443 751 32
31 781 41
265 991 39
440 475 48
160 716 42
399 931 40
50 678 34
320 660 11
43 816 39
323 769 59
578 983 64
280 513 19
183 639 33
439 681 45
231 566 14
65 760 28
752 994 64
452 825 17
12 691 69
453 806 69
204 256 47
17 806 44
361 672 33
308 508 29
43 424 63
918 923 16
253 929 71
86 814 43
72 412 20
83 821 58
314 681 63
293 642 46
534 652 40
48 160 46
322 828 15
209 303 9
541 842 22
93 363 45
74 902 60
725 864 41
894 997 36
253 949 63
526 564 35
199 905 43
192 970 58
49 230 51
738 813 67
504 845 83
266 897 36
524 918 17
561 949 64
645 765 71
681 812 8
802 857 47
108 563 31
591 875 53
376 806 51
69 335 58
282 566 30
535 854 12
575 896 45
264 890 62
173 279 45
322 330 30
437 899 47
655 847 49
103 360 40
290 605 48
769 773 53
549 803 39
288 987 58
420 600 44
692 760 51
168 397 44
108 357 60
73 156 33
505 642 40
640 961 64
208 280 47
410 821 59
30 818 34
75 167 41
307 674 16
735 777 51
16 297 64
186 251 31
446 564 33
170 895 66
286 614 61
239 527 33
7 535 13
631 798 56
147 295 45
210 773 71
889 891 61
340 346 28
509 680 13
41 167 41
820 849 47
54 861 36
153 911 10
239 808 29
288 926 37
83 793 38
694 769 39
157 217 28
401 633 34
33 760 43
123 515 62
584 887 42
484 685 51
208 934 45
644 827 24
391 580 73
673 820 36
53 687 44
455 523 65
209 604 56
220 689 57
632 793 48
476 520 58
66 87 57
2 29 34
242 339 30
558 869 35
38 664 54
242 540 20
235 720 22
317 996 46
140 339 31
26 737 56
548 973 54
61 525 42
454 932 37
527 691 50
417 819 38
563 690 58
166 496 35
33 65 66
673 822 58
212 778 65
65 944 51
314 812 62
252 894 43
371 743 28
442 732 65
310 1000 64
276 857 66
211 334 61
174 315 50
224 728 23
128 871 8
747 885 18
527 808 59
130 621 62
131 957 72
573 587 27
538 576 37
60 67 48
413 684 43
761 940 50
151 494 19
25 324 81
487 796 30
376 685 58
15 551 53
106 833 53
132 262 49
320 466 13
769 839 58
583 593 65
730 836 18
611 629 59
8 306 64
324 781 133
52 711 56
521 926 42
227 865 8
758 776 79
472 766 37
746 816 28
201 485 53
335 608 54
94 239 40
481 603 53
330 482 41
133 786 56
19 592 45
129 374 63
714 763 38
30 516 30
350 573 52
529 964 64
196 963 46
305 757 27
464 530 49
14 952 35
196 995 35
358 568 48
82 417 41
807 973 45
100 435 11
717 800 42
504 904 60
304 587 33
89 879 10
705 844 23
557 745 47
735 737 60
127 371 50
270 367 17
718 924 31
270 411 60
206 808 24
219 890 48
218 932 14
727 889 60
657 817 49
668 821 38
850 865 27
643 933 20
108 450 22
125 415 41
519 592 49
210 323 37
599 955 48
445 920 51
164 185 28
117 721 47
507 869 6
724 949 35
545 816 33
533 889 35
308 750 48
328 667 51
85 420 52
11 857 45
362 841 35
91 678 20
68 207 52
589 713 22
335 481 28
541 695 44
105 935 38
626 837 42
401 817 6
736 986 39
269 489 42
675 855 48
273 312 23
8 874 51
30 804 17
391 548 40
114 456 3
267 654 54
747 993 33
546 966 44
13 256 27
294 648 38
805 818 71
26 367 28
98 534 38
143 415 23
221 546 45
561 698 42
108 892 59
98 826 38
106 870 16
427 870 50
214 518 17
372 449 19
802 860 26
297 707 39
152 315 55
66 742 41
811 968 47
51 944 48
587 628 37
58 620 38
33 658 34
277 990 46
384 561 12
434 629 51
386 736 41
46 353 56
123 146 59
222 424 41
348 873 37
106 427 38
678 881 43
194 508 48
66 524 60
224 877 51
99 646 66
750 962 50
304 755 35
299 648 35
114 453 57
3 883 63
290 893 24
415 467 55
321 704 46
729 976 44
428 866 15
287 922 27
82 544 55
136 162 28
437 633 36
327 795 18
628 710 37
596 744 53
498 768 52
304 982 54
273 613 57
708 784 54
311 577 55
22 986 53
110 188 60
59 572 40
189 612 38
238 427 45
387 829 83
284 349 62
59 546 24
453 789 40
14 324 92
677 804 17
246 372 48
646 675 36
393 620 52
112 729 38
585 839 80
140 166 37
489 632 39
487 738 27
97 583 65
441 792 67
378 395 26
745 895 54
196 246 44
1 460 15
728 936 51
822 901 50
63 390 44
179 505 39
189 536 39
183 514 29
225 793 26
202 482 47
350 402 51
169 671 1
848 911 34
246 261 21
124 468 55
255 750 27
94 664 46
285 901 36
718 985 30
438 844 46
392 762 13
11 622 57
140 922 46
470 807 32
491 568 41
205 806 64
9 484 31
25 952 28
8 705 30
285 627 39
360 929 63
38 217 52
385 946 26
826 912 41
237 408 7
346 980 53
245 455 58
548 663 57
194 443 38
212 556 60
317 762 44
23 248 39
394 658 47
135 517 38
482 794 30
705 714 36
534 740 36
145 208 31
557 752 65
93 534 39
390 558 60
802 862 32
127 317 58
127 974 62
120 895 69
287 901 23
479 719 60
221 436 79
285 444 52
547 989 31
287 339 27
487 623 62
511 551 60
20 699 44
265 911 22
906 984 25
127 483 67
758 841 47
730 959 48
247 538 39
513 693 33
332 751 59
421 782 39
444 552 40
296 374 68
909 987 31
28 716 44
486 725 55
510 776 43
114 861 41
555 744 58
710 741 32
368 751 42
274 726 33
116 631 21
793 972 51
602 934 35
172 542 34
578 587 53
4 14 72
619 765 54
359 863 37
652 800 61
257 601 38
83 318 46
109 221 49
650 883 38
20 816 66
464 646 39
414 698 65
344 495 12
57 726 63
216 353 31
22 370 94
412 596 60
880 894 20
84 199 71
51 690 36
19 525 48
581 730 48
12 506 69
369 487 76
945 989 26
321 987 24
325 795 24
109 635 52
313 329 41
308 962 16
50 899 38
95 165 47
390 648 32
375 615 55
796 916 59
422 857 37
32 101 34
661 927 27
115 297 59
354 428 59
428 430 26
137 583 37
330 814 45
4 52 43
107 736 59
439 690 58
477 995 22
53 626 38
158 634 37
28 296 52
37 504 45
82 932 45
803 852 39
220 666 13
177 229 79
186 538 37
358 934 50
604 792 49
179 341 52
431 980 56
171 439 52
352 639 55
288 849 49
190 402 53
875 982 59
183 422 66
118 611 57
133 551 46
300 551 50
493 801 34
102 260 67
236 738 60
502 633 59
886 914 33
180 655 20
199 997 54
598 619 30
308 896 51
96 98 49
4 31 67
665 701 61
216 943 60
297 706 20
81 646 54
164 656 70
484 490 47
407 671 35
573 741 30
92 978 49
607 863 60
543 693 62
210 769 62
432 715 44
625 902 32
12 94 59
543 816 24
204 336 50
430 866 13
465 782 56
421 689 13
507 660 36
343 623 56
872 905 42
34 248 39
369 941 72
241 419 62
514 759 61
200 444 29
510 900 15
301 384 44
215 953 33
450 563 10
79 493 39
639 759 62
418 691 34
637 645 47
13 204 28
61 762 18
75 958 53
629 804 57
259 971 23
238 249 13
270 761 56
630 896 57
17 757 37
515 706 36
11 231 29
436 943 67
459 494 54
550 563 28
250 907 58
13 389 50
210 585 92
40 126 51
268 414 41
313 801 40
549 660 21
139 285 55
142 794 41
631 850 35
832 921 67
13 671 42
233 386 63
464 675 16
612 842 39
254 903 85
154 650 48
802 876 53
379 645 27
503 999 58
627 771 43
336 965 42
694 773 58
400 697 43
900 952 53
553 646 40
519 626 51
199 694 58
6 301 25
527 859 43
40 692 44
543 848 42
131 225 61
239 599 61
450 942 45
479 834 62
38 973 63
9 54 7
140 495 27
919 998 31
588 851 51
218 718 48
242 287 33
29 81 54
73 984 57
116 460 20
132 473 49
647 936 37
229 902 28
134 644 46
574 886 33
70 671 67
238 854 31
720 855 43
517 968 36
250 911 31
214 218 63
543 746 7
712 730 58
178 430 57
596 826 17
528 611 42
716 815 43
18 747 21
86 867 22
545 917 38
408 536 47
469 576 55
514 860 47
74 275 21
293 946 21
746 848 39
649 657 30
80 992 34
83 766 36
483 525 48
27 350 59
376 599 63
71 379 53
192 198 45
376 490 12
469 777 58
283 506 65
467 979 20
27 253 18
116 496 53
363 700 56
498 604 67
78 79 56
457 500 38
541 752 56
647 897 54
540 771 38
329 493 39
609 745 39
214 672 57
121 680 20
693 991 33
587 982 44
80 255 23
775 835 47
689 860 53
596 976 44
635 882 64
616 898 38
86 618 44
197 452 54
732 736 71
109 601 15
237 262 23
276 846 45
20 717 34
107 544 12
223 364 59
445 466 48
203 719 50
370 986 45
623 637 26
456 667 25
211 555 53
298 828 26
324 776 99
281 360 66
353 572 55
180 977 60
539 958 58
94 808 56
141 367 45
298 679 24
536 936 52
181 240 36
124 330 42
781 952 54
10 804 62
28 667 64
394 687 13
822 849 53
344 834 47
332 912 47
459 564 32
554 649 59
240 608 14
472 685 41
739 819 37
517 590 37
624 838 9
199 252 23
533 883 33
69 154 20
68 292 47
320 549 17
349 907 66
309 378 36
172 722 35
99 235 57
556 822 21
731 770 47
228 838 84
870 961 56
767 887 47
6 561 43
483 592 49
119 925 44
188 605 25
13 915 28
372 981 47
275 625 58
195 615 39
212 242 63
74 888 23
297 968 18
438 714 21
180 851 44
441 606 15
471 972 36
280 911 36
232 693 57
36 89 22
451 763 46
316 600 40
26 914 30
335 603 79
656 733 24
20 491 29
221 635 51
152 923 54
232 420 56
643 944 27
458 833 47
459 547 67
34 143 58
76 777 17
497 792 17
207 472 48
180 629 65
274 526 17
57 868 27
185 435 73
674 787 72
206 691 61
515 613 52
429 725 38
92 335 38
291 912 29
291 334 52
177 888 65
694 905 58
584 705 45
287 540 48
442 1000 49
325 669 52
795 995 47
124 610 30
368 508 46
830 947 47
125 783 42
698 855 63
80 750 46
642 882 74
323 880 72
352 514 53
7 489 51
651 871 46
100 656 32
293 505 25
8 764 51
516 804 14
253 919 20
73 75 63
539 675 67
66 852 55
81 789 39
339 444 43
523 975 63
234 711 43
602 702 26
60 300 51
189 375 46
84 210 100
833 959 58
228 864 71
187 622 10
16 749 62
452 818 38
370 1000 24
323 839 47
103 764 17
497 703 55
620 685 66
113 373 58
249 854 24
92 889 34
41 984 53
882 946 50
746 917 20
326 440 43
371 964 47
537 914 45
31 952 30
262 745 45
327 810 51
707 811 53
251 576 50
87 474 39
215 617 20
255 896 19
8 767 52
298 688 46
263 856 58
341 503 31
347 662 46
132 936 37
861 904 41
403 618 42
387 462 51
85 222 32
82 218 37
529 658 55
447 631 41
392 921 65
156 906 45
422 862 35
432 795 56
875 990 36
84 151 17
740 976 11
168 703 54
37 910 44
172 249 54
56 196 32
898 985 17
424 930 59
355 672 63
229 820 57
127 743 67
482 590 57
21 689 45
686 787 47
4 758 24
183 948 46
341 946 38
718 932 37
416 502 36
522 849 20
240 481 57
552 901 50
155 807 52
454 985 43
6 724 64
764 767 21
450 933 40
745 824 33
18 764 56
179 228 58
183 802 49
171 933 56
239 305 45
595 939 29
422 948 34
251 626 31
370 442 68
449 509 38
188 578 70
193 780 78
255 913 52
30 452 14
242 771 18
454 924 46
4 510 56
41 899 51
743 964 28
391 425 18
23 226 42
73 554 8
199 784 58
36 347 51
318 472 27
598 645 50
241 713 29
79 193 48
84 494 35
356 670 50
538 914 40
550 760 49
452 629 49
257 279 46
12 421 71
599 808 58
153 543 65
110 724 59
382 732 80
5 196 24
255 958 50
274 564 43
107 417 26
156 649 44
198 786 56
4 900 52
725 738 75
85 930 53
650 889 33
643 692 48
823 875 30
322 688 43
608 906 34
222 665 54
318 383 52
171 690 14
747 956 40
180 847 35
107 382 45
579 588 30
193 347 50
417 544 15
480 712 64
460 954 54
603 686 72
198 300 31
540 673 45
92 650 62
209 465 55
197 842 54
423 615 38
22 736 85
37 410 42
34 270 44
258 631 19
62 74 59
230 289 12
586 743 54
251 886 27
207 955 46
433 530 45
167 892 48
346 431 46
233 382 56
264 567 53
413 960 42
366 864 50
32 64 39
449 831 23
126 643 45
267 881 22
570 813 36
251 832 33
176 198 61
478 506 42
150 949 30
233 986 62
39 532 15
263 512 46
220 478 21
864 964 73
174 558 50
654 964 56
462 788 45
361 742 48
63 218 26
528 805 71
434 644 46
270 940 21
780 882 79
263 280 46
597 780 61
344 901 37
9 205 59
346 710 9
23 761 27
461 672 47
145 149 49
544 709 79
169 931 27
798 954 49
190 628 51
677 825 16
453 653 55
130 603 71
246 638 43
75 357 41
6 384 40
383 472 50
122 379 57
562 806 53
977 979 61
158 369 16
388 651 47
91 122 39
242 495 43
250 693 41
340 968 59
481 753 47
147 760 65
359 965 54
11 928 54
615 847 50
778 888 57
792 981 35
271 838 53
577 873 41
502 676 70
140 901 35
693 911 18
740 830 54
370 386 45
131 668 72
76 148 62
613 980 33
832 996 45
105 277 22
324 900 130
50 637 31
655 735 60
466 788 18
155 520 35
722 810 51
153 746 61
206 527 61
510 952 62
223 817 19
20 917 73
361 829 32
302 384 49
301 302 47
78 577 44
126 692 16
346 982 39
219 637 39
295 970 19
120 405 24
606 670 12
467 761 43
455 937 52
495 901 44
137 865 22
228 946 50
409 907 37
144 553 66
229 778 62
351 358 25
728 877 29
144 682 72
36 873 29
66 445 4
410 774 40
423 931 59
320 869 37
307 686 52
13 777 59
309 395 18
758 781 57
11 276 49
89 662 34
133 338 52
516 677 30
223 502 10
385 505 47
171 913 62
611 615 37
627 719 46
40 529 58
638 768 37
133 756 53
317 525 16
88 640 32
833 961 53
468 794 47
638 680 45
468 618 50
