3000 17178
51 1895 1
4 1413 37
496 2741 40
1667 2106 20
256 670 10
1624 2795 37
1405 2485 16
1684 2537 11
946 2194 22
1949 1973 28
8 1380 30
926 1135 30
306 1680 10
1020 1977 32
727 1755 24
490 2412 20
1556 1795 21
1636 2616 26
1672 2649 28
2219 2234 32
1347 2170 29
516 978 25
217 2035 15
992 2773 16
2644 2822 34
2275 2887 20
2357 2773 31
2558 2975 21
529 2335 11
2409 2834 24
412 1182 30
207 1927 34
167 600 24
2484 2652 22
167 2981 25
341 974 10
1230 1890 34
1574 1933 29
1931 2661 25
1477 2595 23
753 2649 28
1151 1396 20
800 2171 18
2416 2985 14
112 1084 35
1688 2809 30
1647 2652 20
355 1780 34
1418 2809 40
740 2500 18
1467 2900 32
1187 2592 20
1224 2198 9
2786 2953 30
489 2382 6
2938 2965 22
125 1474 33
1073 2637 18
253 2192 16
1321 1924 16
1268 1468 19
744 2502 5
858 2732 37
795 1653 12
1421 2968 30
359 1900 13
1431 2023 18
92 2341 19
265 2156 17
420 1603 26
842 2937 25
1222 2893 25
1784 2118 18
853 1545 17
2476 2521 27
475 2193 14
1129 2861 33
616 2120 5
772 1914 34
210 1474 32
1850 2224 29
911 2788 36
1510 2446 37
26 560 18
516 1788 28
2564 2993 9
705 1355 14
1797 2217 32
1554 2909 27
717 1119 21
2173 2486 36
639 2841 29
1710 2110 11
1532 2687 13
1086 1171 31
1684 2821 25
599 2683 27
2804 2880 30
142 687 16
1430 2470 16
2213 2442 29
623 2172 39
2205 2861 23
729 1931 8
2570 2790 33
666 1500 30
245 1243 32
842 2621 31
926 2271 31
1037 1904 14
69 543 24
637 1586 18
780 1863 35
2732 2886 32
643 2382 35
555 709 33
2782 2837 11
1059 2018 41
315 2571 26
2228 2590 27
318 2677 5
116 2230 19
622 2639 16
1169 2767 33
1549 2908 22
812 2854 25
875 1375 25
1500 2170 40
380 2566 33
471 1943 32
581 1297 31
299 2366 35
1686 2720 34
523 1525 27
2069 2467 13
1548 2105 24
480 2885 20
2401 2424 17
269 2967 11
1376 2283 17
1478 1828 22
1117 2774 36
739 1610 34
650 2225 30
315 2738 31
851 1875 32
1718 1960 35
820 2103 25
2613 2745 30
356 2871 30
223 1004 34
517 1435 4
1203 2151 19
220 2506 14
609 1262 41
2289 2307 38
1199 1920 14
426 2636 5
937 1730 27
361 1292 36
809 1227 30
1361 2202 22
1039 1507 15
1160 1470 15
2410 2566 36
348 821 31
611 1353 8
2488 2918 27
7 1370 20
1993 2117 38
880 1781 41
1688 2049 21
63 1945 27
143 1725 28
32 39 38
85 916 28
1953 2531 33
817 2276 56
547 1694 20
134 715 27
200 1856 25
1794 2518 29
1319 1395 27
789 1423 25
896 2444 21
1639 1713 30
160 177 21
351 1590 5
1864 2488 22
1192 2073 38
765 1825 19
2131 2220 31
431 2193 16
233 2516 20
295 1471 22
2029 2262 29
866 2657 2
2352 2683 6
1076 2146 13
745 1865 33
1992 2088 20
455 2594 36
2897 2939 36
1604 1886 38
277 2654 14
1555 2208 36
72 727 33
43 487 13
349 705 5
891 1507 31
1263 1391 28
2411 2682 49
725 2033 30
1758 2988 31
2702 2908 34
1292 2597 22
496 2667 25
633 2106 28
178 2128 21
2199 2488 24
240 2560 32
265 1090 22
1663 2344 13
463 2778 28
1041 2616 15
811 2074 30
837 1324 24
1920 2865 27
1286 1391 26
505 1579 20
2570 2771 22
1159 2692 43
1100 1387 24
736 1950 12
813 1432 29
504 962 27
238 663 25
1883 2135 29
1214 2641 8
265 1520 20
1304 2337 22
20 1206 31
1383 1781 13
1826 2876 21
1677 2464 30
22 2734 29
1448 2132 3
1487 2933 23
777 1176 35
342 1272 15
1599 2188 34
1369 2444 29
299 1916 30
200 708 29
338 682 16
698 1516 18
1579 2939 25
537 2991 40
964 1797 34
2142 2961 33
720 2377 23
340 1933 33
1639 1967 17
680 2109 34
63 1128 23
515 558 15
673 2270 23
4 1422 33
268 2064 30
495 2356 28
299 2129 30
930 1607 21
548 2993 36
930 2625 4
514 1912 21
1671 2478 9
544 865 18
2270 2972 16
2477 2762 20
424 1759 27
115 848 23
402 620 14
382 1157 20
2130 2726 40
78 576 24
726 1286 18
534 1528 32
389 2753 26
772 1690 38
495 2664 36
202 2163 20
1209 1758 29
421 2456 24
429 2257 33
1077 1867 35
481 1680 35
1102 2713 22
1688 2481 27
2198 2320 18
559 2032 26
106 1464 5
1166 2800 22
366 2181 10
566 1769 26
1027 2388 14
306 1955 17
455 640 34
1405 2676 29
1298 1793 34
1879 2003 39
1137 2581 24
514 2717 17
1497 2462 28
1027 2266 24
542 2650 41
733 2237 34
1058 1372 28
570 1296 36
1384 2834 31
18 1178 11
633 1186 17
1245 1339 28
554 2292 28
628 2256 26
1451 2131 21
1963 2041 40
47 811 33
75 2362 12
2134 2975 25
1257 1303 29
1496 1536 40
196 808 22
426 1765 20
22 2201 50
1795 2094 23
1427 2932 20
1285 1797 33
909 2345 22
1172 2147 18
1185 2789 22
500 2167 19
337 629 31
237 1506 33
423 2091 17
551 1216 15
184 1018 29
550 2379 39
587 2409 40
652 2656 23
67 1763 20
575 628 16
687 2060 33
1463 1729 18
1641 1922 21
580 2305 17
1463 1863 18
2672 2726 22
2303 2852 34
998 1512 25
1606 2265 34
1704 2932 33
587 611 30
607 986 2
658 2037 34
1249 2370 12
1269 2549 15
1260 1401 20
2146 2650 44
1196 2129 27
879 2187 44
861 2650 33
673 830 13
586 2242 17
2007 2021 38
75 1931 31
683 2455 25
340 1092 22
255 2819 31
778 1294 26
862 1309 7
2699 2793 31
676 2638 32
2281 2561 15
1172 2649 13
1457 2937 32
1265 2260 5
155 1477 67
595 2993 27
289 1077 27
832 1119 36
47 2183 32
1112 2307 37
1548 2320 31
680 2404 35
410 2958 38
1148 2559 33
1602 2781 23
563 2882 35
342 1358 27
1527 1703 37
379 1371 31
66 2044 22
1102 2317 11
1787 2393 26
250 946 10
284 686 32
887 2811 42
2319 2704 37
2206 2719 32
588 788 30
17 829 28
2059 2131 44
1155 2154 34
1480 2280 30
635 985 10
1433 1490 7
1520 2674 16
1584 2582 14
496 2294 24
1452 2458 22
1724 2696 36
1757 2017 20
49 972 32
283 1338 25
782 854 18
1060 2231 42
810 1367 5
1723 2876 34
747 1789 30
850 1188 35
1117 1363 32
1181 2950 25
745 1518 31
156 2029 31
1612 1779 31
97 248 46
357 901 36
1035 2679 34
167 2496 10
305 1866 31
1277 2365 22
1005 2502 9
2040 2200 2
414 2825 8
1143 2555 23
1156 2204 37
2755 2989 22
1205 2853 34
1018 2921 28
28 1918 6
1030 2726 36
120 357 12
59 2827 34
444 2334 25
486 673 23
350 1993 39
356 1593 3
653 2058 26
1208 1687 26
1271 1614 13
1030 2406 31
799 2564 12
1214 2697 9
1240 1492 35
970 2340 27
794 1898 18
2317 2906 12
1547 2247 27
2126 2396 24
1003 1957 9
450 938 28
70 2547 8
117 995 15
779 2996 25
930 1537 21
1162 1771 32
257 2878 19
15 194 31
58 2502 18
83 1650 34
275 329 27
1366 2726 28
1883 1967 29
2085 2666 7
318 2656 27
1118 1523 28
1928 2136 34
1546 1612 23
1167 2552 17
603 1017 16
316 1820 27
473 1998 6
185 672 21
415 1986 34
1206 1798 21
1935 2086 23
1585 2857 31
1871 2835 29
2019 2084 7
798 2034 28
389 509 32
1828 2899 31
892 1983 46
1115 2820 20
557 2182 38
24 704 32
2235 2938 19
959 1683 12
2825 2898 18
2000 2372 32
183 1569 23
485 937 21
1798 2985 26
2093 2473 12
1625 2397 41
741 1823 42
1516 2817 26
116 2877 32
1663 1802 14
1197 1859 14
567 2370 19
801 843 31
512 2137 39
1997 2040 29
1193 2000 5
1389 1869 29
2641 2959 31
756 1171 14
1211 1810 26
1382 2706 35
1745 2751 23
2417 2873 18
830 2270 28
1228 2835 25
209 2900 28
931 978 37
1126 2538 32
823 1550 39
939 2325 13
119 1068 9
157 1255 18
579 2388 27
369 501 11
535 2411 17
970 997 21
1858 2374 26
395 2770 34
1615 2470 20
734 2764 34
450 1489 36
49 2244 42
54 273 15
547 1577 38
895 2945 23
540 2420 31
1609 2925 22
1220 2830 18
1312 2097 34
58 2101 37
2268 2922 37
396 823 26
2579 2947 33
193 1635 20
2149 2216 21
367 861 37
1632 2753 32
1142 1840 40
359 1748 12
1741 2592 15
1842 2792 14
324 2508 23
1075 1337 39
808 966 43
1843 2393 33
2764 2858 16
376 2569 16
175 407 18
43 202 33
537 2059 7
1347 2493 11
2308 2502 39
306 661 33
328 2871 16
286 900 28
1741 2747 37
484 1770 8
345 2718 43
868 1461 18
2115 2641 15
630 2381 10
617 1161 29
1320 2988 23
1331 1557 30
1869 2590 22
650 2036 13
967 1849 24
2539 2673 34
1272 1882 3
418 1880 2
120 721 32
1079 2087 6
1816 1900 32
2158 2473 27
1384 2475 32
2039 2622 19
1031 1935 28
171 2568 28
1596 2468 40
1327 1881 18
95 1032 19
1716 2196 25
1397 2314 38
122 2606 38
1849 2382 21
2056 2111 22
763 1643 8
837 2184 24
1039 1443 30
1235 2841 24
1555 2482 33
669 2513 29
723 1713 14
429 2080 24
1096 2014 33
790 1493 3
864 1376 19
373 884 16
963 2938 23
180 933 12
153 193 13
1998 2687 18
2182 2971 37
992 1611 3
1 276 29
736 2521 30
1075 2130 38
935 1821 43
35 993 33
981 1327 21
29 773 8
2436 2831 17
758 2179 6
995 2280 35
799 1757 12
743 1718 22
580 2360 8
955 2560 30
1949 2111 34
240 1087 21
796 2368 24
231 1407 5
1760 1968 30
1439 2947 14
197 1928 24
1374 1861 13
110 2641 27
564 1069 35
1504 1917 19
787 2268 15
1520 1943 24
305 2244 19
677 2028 10
2582 2754 32
1355 2476 23
140 2254 14
1341 1515 6
1742 2465 17
1759 2159 31
957 1044 33
1103 1631 31
1516 1536 22
568 1308 22
1318 2341 29
819 1704 15
1503 2589 14
488 1485 35
620 1776 23
1598 2789 28
986 2513 27
75 316 5
86 1785 23
718 1723 23
876 1601 37
1306 2369 29
3 1952 23
432 2540 23
165 913 10
1298 1695 38
2007 2942 35
102 1516 23
1019 2886 29
581 2322 19
284 1874 23
1340 2441 2
1256 1492 36
662 2976 26
1032 1049 15
1111 1679 38
560 846 35
2100 2758 31
1894 2749 37
972 2244 12
1798 2710 8
1604 1764 24
65 1058 19
1153 2626 29
337 797 33
1075 2776 24
208 876 40
677 952 35
74 1467 32
341 1642 29
1639 2135 8
1505 2904 32
60 550 21
334 1518 34
367 441 32
134 2023 17
1664 2892 10
1815 2071 34
2680 2681 9
1892 2817 35
585 2731 20
1418 2481 27
2304 2367 33
1253 2544 29
1613 2762 28
2163 2302 21
1572 2505 23
692 1280 25
1420 1551 6
1723 2980 38
876 1792 32
633 2551 17
1385 1557 43
825 1383 23
2147 2305 23
2271 2442 19
289 2921 12
45 1183 26
528 2457 38
993 2006 30
1595 2392 57
1929 2586 29
618 2824 28
340 790 31
485 764 27
826 1416 25
99 2162 31
948 2353 26
17 1123 21
227 1439 15
2240 2309 33
193 699 27
165 487 36
195 2174 18
324 1812 12
664 1056 33
1305 2666 9
1309 2791 32
1450 2177 15
433 1653 31
747 2865 22
2455 2633 32
1127 2882 32
588 755 42
1858 2273 16
2154 2280 16
356 1876 9
295 1695 25
729 1139 36
535 1764 19
127 491 9
537 1426 15
1003 1806 16
1025 2601 20
1357 2424 24
535 1859 27
2292 2629 28
585 1677 33
41 884 31
168 502 18
1158 2041 20
947 1587 31
1227 2679 8
2280 2794 33
803 2209 22
136 2912 45
47 2131 44
1844 2798 47
1005 2251 27
1398 2371 29
782 2029 29
477 808 33
489 1849 18
407 1115 25
1260 2340 33
1238 1764 16
103 431 29
1069 1463 29
2007 2015 21
128 1437 5
52 2628 4
1149 1444 20
2126 2140 28
2174 2698 18
2511 2745 25
1722 2710 21
743 1215 19
225 608 19
1879 2765 28
387 948 32
871 2057 38
967 2060 20
1308 2034 35
2219 2700 27
686 1540 9
1024 2107 19
2395 2625 13
282 2076 8
2717 2815 33
1664 1880 33
234 1254 32
1399 1560 19
913 934 25
1880 1901 7
86 1791 42
12 1825 28
1274 2086 13
1646 2285 17
999 1732 31
1968 2080 33
255 2767 19
511 2152 27
584 2851 23
2153 2216 17
2266 2644 30
749 1770 31
943 1816 24
2323 2788 22
558 1830 35
2117 2255 28
1882 2328 28
2551 2978 33
274 2206 20
602 905 31
111 869 22
233 989 30
1198 1822 25
550 1794 35
1099 2834 47
252 2125 39
576 1234 11
157 933 35
2099 2462 8
1456 1980 11
897 2264 14
1412 1533 22
1691 1725 34
255 1820 37
79 2397 44
806 2315 18
247 460 11
33 273 21
147 236 32
551 2864 33
999 2183 24
396 2216 18
718 1810 7
740 1506 35
1150 1914 36
1982 2304 26
2093 2340 22
241 1096 31
760 2281 32
731 933 35
1339 2357 20
1615 2620 32
749 2534 26
1350 1709 15
311 2306 33
323 2388 22
1590 2159 28
381 816 14
1286 2906 12
1396 1749 24
1701 2111 30
1239 1791 48
654 1696 25
140 873 21
1128 1374 33
14 915 22
2021 2583 35
818 2846 22
568 1600 7
586 2224 16
1472 2756 16
1574 2896 25
133 1863 40
2124 2653 16
2696 2813 32
639 1950 23
2480 2768 10
221 1605 28
2262 2334 34
896 2974 39
41 2753 31
622 761 37
2000 2856 24
1996 2748 28
1714 2339 27
1039 1809 34
2091 2545 29
65 939 19
547 860 27
456 1087 28
1289 2011 13
2107 2401 24
753 2305 29
2001 2407 16
25 697 19
512 983 37
2098 2105 5
2432 2797 25
547 1313 9
1249 2519 16
1676 2405 29
2185 2984 28
1429 1657 47
2261 2584 13
421 863 17
1990 2718 19
380 1740 35
669 692 19
779 1609 30
1505 1907 29
232 1701 16
1391 2581 20
2043 2580 31
2436 2681 20
1704 2678 34
512 1592 37
223 2605 32
1542 1699 34
874 2706 23
406 723 31
1064 2838 34
159 732 28
139 707 27
107 1561 18
86 1841 10
782 956 18
521 1483 30
1302 1777 39
1922 2746 37
1709 1756 13
1206 2402 27
1136 2146 23
435 1668 25
12 262 32
1597 2427 27
1666 2384 20
725 880 28
2100 2182 34
1557 1923 27
670 1219 38
70 1323 17
1436 2400 33
2562 2934 37
2091 2883 37
646 2186 33
1106 1728 20
1999 2977 34
1902 2647 34
2751 2900 28
899 1074 28
1375 1630 37
818 1691 23
684 1306 22
2062 2923 7
261 2355 16
521 2490 12
1018 1704 26
2670 2854 25
263 2864 35
1196 1916 42
125 1446 17
2010 2476 28
444 2212 24
767 1822 25
814 1263 22
419 2358 31
1038 2242 23
2572 2874 33
449 1155 21
94 1442 31
168 2240 19
693 2672 8
523 1113 32
405 1043 22
852 2445 30
1499 1878 22
1358 1975 35
1071 2919 22
1342 2282 34
529 2396 23
634 2420 30
223 1062 32
885 2723 24
2277 2778 22
693 2726 15
1116 2943 19
1932 2140 22
2374 2512 32
595 2017 19
830 2104 8
944 1471 18
1319 1423 25
49 1648 24
1098 2893 16
1601 2186 29
83 1949 26
618 888 18
608 1603 37
925 982 5
112 900 14
308 2180 16
558 2964 30
1432 2448 38
50 2098 25
725 1332 27
155 2891 65
581 2453 18
1074 1360 32
1357 2401 11
657 1132 33
638 666 4
1398 2541 24
1572 2910 19
547 1213 33
2823 2862 29
329 371 3
749 1336 20
1500 2023 33
824 2035 33
203 1881 19
88 2482 26
100 2941 33
706 2539 29
1116 2133 42
1902 2757 40
1236 1677 34
480 2840 24
955 1087 19
240 955 3
1591 1964 30
501 603 29
2188 2946 29
2166 2369 23
2447 2881 31
980 2266 10
1094 1611 32
526 903 28
2328 2894 18
2431 2530 30
843 2763 22
1250 1570 4
1665 1929 28
1843 2660 16
2362 2531 40
2426 2465 27
1261 2554 44
89 2527 1
62 132 18
154 882 30
307 1825 6
693 2227 21
2014 2774 26
1272 1508 34
949 1832 32
160 2197 29
2289 2818 31
2622 2962 34
855 1455 36
600 2496 25
1642 1652 10
1932 2352 39
1461 2755 17
1411 1821 12
1664 1901 26
1459 2721 25
40 2303 15
1097 1396 21
1745 1819 30
2115 2227 14
1503 2574 29
1204 1955 36
2867 2937 35
336 1850 30
1429 1487 25
289 2668 21
529 845 24
799 2722 24
838 2884 7
1016 2440 28
1188 2917 34
510 719 32
197 883 22
836 1131 8
152 178 41
799 2623 18
304 2280 9
1482 2645 32
174 2361 8
1196 2907 39
28 913 34
2017 2387 32
1524 2244 41
84 272 36
400 1734 21
1421 2383 28
854 2792 17
187 2218 31
969 2655 26
329 2740 20
633 2347 39
853 1659 16
948 2954 31
1671 2183 27
618 2879 8
826 1758 35
613 1224 25
6 1870 12
458 2957 11
1408 2352 10
89 1721 35
1869 2895 14
1646 1655 26
600 2259 31
1482 2337 37
404 2789 12
1216 2041 40
1826 2980 27
1761 1972 44
248 2850 35
266 2017 18
660 1758 41
826 2526 28
180 1230 22
1087 2730 6
1624 2635 25
338 568 28
742 1433 17
813 2556 20
2494 2746 22
1425 2514 21
1594 2223 9
220 1006 23
19 649 35
729 886 21
1805 2217 13
23 1310 38
719 2989 3
857 2049 27
1011 2929 8
332 957 3
260 2286 38
274 2025 13
792 1242 34
554 682 5
286 2401 22
894 2489 24
907 2628 26
2011 2861 27
850 2980 32
560 696 23
59 771 36
884 1101 23
124 2178 5
451 1135 21
411 875 35
153 2335 27
1432 2625 23
28 43 19
182 2547 22
904 1659 22
1510 2492 36
634 2634 18
629 1707 20
350 1312 32
833 2285 29
1187 3000 27
303 1829 38
1704 2421 19
533 1652 20
2228 2495 10
1079 2633 9
833 2760 29
742 1490 12
1437 2957 33
1080 2191 22
1691 2911 19
640 2331 36
917 2194 21
2319 2695 32
1731 2591 23
91 1167 25
1060 1792 39
1164 1840 26
1501 2646 28
1965 2184 29
2273 2512 4
131 1049 28
230 2350 28
1151 2436 8
1319 2941 23
1686 2239 18
756 1839 33
234 2877 31
1177 2358 24
2161 2503 30
129 2786 34
225 2224 15
1393 2762 40
320 592 21
196 1352 34
597 2448 12
1047 1563 36
2091 2364 22
44 636 24
1971 2140 42
446 696 19
495 1210 27
75 1820 28
774 2763 34
282 1716 25
1018 2421 15
938 2777 30
105 356 27
1014 1654 30
399 2167 23
305 1860 31
803 1655 28
15 120 5
1018 1919 33
64 2292 29
565 2330 17
1052 1582 44
1073 2033 5
1236 1934 25
954 2946 20
1148 2952 21
34 1454 29
2711 2824 35
429 2452 32
831 1425 31
1811 2537 33
2095 2742 30
364 2398 36
53 842 28
1131 1881 27
302 385 13
1802 2344 25
2682 2966 16
422 793 23
902 1851 5
1539 2092 15
1420 2725 33
1055 2860 19
1365 1767 26
674 1686 35
1190 1442 13
268 781 37
1171 1544 27
2111 2788 11
308 905 18
2020 2234 22
212 2063 31
1005 2264 9
1734 2021 22
409 2097 11
272 1844 20
801 2764 34
582 650 12
637 2585 32
280 860 25
133 2912 33
320 1466 9
386 1454 28
342 699 10
972 1860 24
1083 2553 24
632 862 32
2353 2371 22
1517 1914 37
197 2501 22
454 2183 18
1096 1895 9
1345 1495 40
38 595 37
1851 1868 27
735 1753 38
266 997 18
867 1366 24
791 1105 7
684 1364 31
2179 2518 28
179 1889 23
602 1946 38
1148 2294 34
2317 2712 18
1169 1931 7
1050 2738 17
1819 2753 11
58 2264 18
384 689 25
744 2101 41
4 1324 28
1205 2182 7
351 2999 22
1947 2916 51
35 2664 20
51 241 25
800 1191 10
1556 2865 35
52 1141 20
1961 2212 38
264 516 40
590 1154 6
101 1232 12
755 1142 6
517 2869 27
791 2597 31
799 2017 21
1256 2187 24
2106 2242 27
803 1825 21
2191 2654 28
280 547 36
1600 2629 24
2 404 34
132 1300 17
1279 1896 15
714 1163 2
1331 1526 24
112 2736 24
1824 2574 34
1948 2928 28
1504 2455 36
868 2987 17
1302 2868 29
2470 2727 25
2016 2143 10
45 479 33
429 1760 23
988 2092 23
1560 2429 25
1192 2830 21
143 1104 35
218 902 31
665 2116 25
72 629 24
413 949 37
1591 1832 23
1048 1211 41
2505 2914 9
1048 2606 11
1872 2302 34
1377 2556 15
1111 1609 51
1773 2231 35
2402 2416 32
38 2263 34
2127 2665 20
407 1332 25
1603 1891 32
152 591 36
621 2697 24
1292 1342 36
1479 2909 24
1636 2568 31
1618 1703 21
526 1002 38
162 2591 12
176 592 24
263 1535 32
833 1557 29
987 1015 24
676 1397 36
2012 2932 13
1323 2547 12
23 1477 28
408 1070 22
499 2496 27
1219 2588 23
1000 1144 36
2386 2967 24
1307 2170 22
206 1560 26
89 1904 26
513 1850 12
1253 1571 9
133 1255 25
728 2393 14
2203 2675 24
211 2063 30
545 1156 21
873 1286 12
1116 2993 42
1406 2599 29
126 2386 20
646 2856 43
478 2552 18
1575 2738 11
2032 2768 27
19 1207 31
2337 2913 35
1517 2309 3
1100 2238 19
780 1903 19
1353 2834 30
473 1662 19
1431 2018 13
117 2033 23
1919 2421 27
695 1467 25
2136 2164 24
865 1824 18
1408 2840 4
1616 2993 34
401 2174 35
680 1956 25
332 1364 32
734 774 32
745 3000 29
455 1112 20
837 2346 22
2717 2886 36
298 994 17
1639 1883 27
919 1582 38
1193 1597 35
113 1656 24
186 1665 31
1877 1943 22
674 1187 30
1731 2327 19
56 428 14
345 2590 36
221 522 26
726 814 27
581 960 28
1112 1727 29
335 1718 32
263 1216 36
97 2696 22
638 887 30
895 2764 18
106 2151 37
473 1532 30
1857 2810 20
2074 2113 11
95 1049 16
314 1519 26
1696 2982 7
1813 2080 32
1881 2838 24
491 1257 11
617 825 29
745 2727 28
780 1287 29
1578 2229 27
212 379 24
758 2711 32
676 1970 32
868 1642 15
1680 1794 34
897 2332 12
2343 2394 24
975 2965 16
1125 1445 35
2813 2850 42
133 1729 42
2142 2967 30
42 773 16
923 1095 5
222 2360 17
1486 2700 34
422 2672 27
2510 2735 28
878 1905 28
1403 2378 18
1351 2712 29
368 2246 29
67 1494 8
927 2578 29
741 2486 38
1014 2203 21
316 2739 33
45 457 17
300 387 23
467 1532 21
940 1053 21
614 2432 15
1006 2877 12
595 2415 41
796 1743 29
2125 2705 30
1606 2270 32
132 440 6
75 1579 21
5 907 15
1140 2185 29
1134 1261 12
896 1204 22
1208 1442 8
1650 2578 23
849 2540 26
1395 2210 20
1723 2587 30
2099 2617 18
1314 1612 36
647 2275 17
12 803 8
402 1135 36
29 2610 43
871 1755 14
1552 2006 32
2089 2963 28
1772 2754 17
957 1364 31
226 2628 15
90 800 30
520 2447 14
1379 2331 14
1972 2123 12
978 1969 31
777 1832 46
1002 2044 23
2565 2709 26
2007 2324 43
233 1770 34
806 1118 24
2261 2368 23
2327 2591 26
700 2587 40
367 2248 27
1406 2568 8
421 1071 25
695 2461 27
755 847 46
970 1588 33
223 1575 17
1248 2311 21
1808 2379 36
13 1051 19
165 2621 39
601 1656 24
245 1389 37
120 1736 29
1207 1470 22
1370 2590 22
498 2917 28
205 2577 28
432 2272 36
6 1890 21
663 2132 41
250 1071 9
824 2093 27
1152 2651 25
1375 2313 32
1702 2628 19
1636 2001 13
1419 2261 21
731 2908 19
1727 2753 17
534 2309 38
15 26 24
1077 1544 18
519 1394 19
1058 2538 20
1430 1624 37
2028 2326 6
706 2673 18
120 2903 27
2140 2396 31
1974 2359 34
998 2833 26
1178 2904 33
470 1733 25
840 2975 14
1394 2090 28
948 2541 13
348 1867 14
1596 1972 13
1933 2818 27
182 922 21
419 2594 17
16 1367 27
96 2430 23
598 834 12
2025 2343 15
530 1370 6
1787 2589 26
1205 2758 30
1934 2675 32
517 988 17
975 2395 10
1276 1832 27
1341 2315 21
1981 2116 29
1155 2526 31
928 1912 19
1768 2817 37
2116 2979 36
1168 2804 24
378 1993 34
42 2820 22
1706 2864 28
1503 2074 25
1454 2176 20
1479 1828 27
1966 2737 24
1138 1758 38
1494 1763 25
1904 2653 29
554 1231 18
1034 1959 38
857 1002 16
1313 2316 30
962 2729 22
504 1159 8
309 2190 36
668 1021 37
1634 2383 36
206 521 26
2226 2416 12
372 826 23
2734 2904 41
1350 1966 32
2924 2984 23
1697 2158 30
33 1803 18
1833 2433 15
656 1245 36
1479 2622 9
1 2371 25
1231 2292 21
108 1297 17
456 612 32
1386 2750 37
1420 1731 7
1523 2489 9
349 2047 23
343 486 24
329 2463 24
2680 2831 23
1565 1680 14
406 2135 23
114 1078 29
350 1021 4
640 2105 16
727 1288 16
99 1863 34
1459 2709 17
1826 2349 28
524 2406 34
769 2100 18
934 1918 8
426 2233 37
640 2098 13
214 1515 8
1325 2420 20
748 2121 15
1371 2537 10
616 2553 12
1179 2469 27
1692 1759 16
758 2379 32
384 2958 38
2540 2996 32
800 1427 25
181 674 22
2168 2471 43
1912 2629 25
1935 2199 25
72 1288 21
672 2419 23
1398 2045 37
1426 1961 34
819 2767 29
359 943 20
1983 2258 15
665 2979 17
1279 1650 27
505 893 17
679 1677 25
340 1858 26
1054 1952 42
1988 2578 15
51 412 32
493 586 27
226 1784 12
1157 2602 9
530 2228 26
215 1620 38
1787 2183 7
414 2847 26
442 2789 12
1012 1033 35
724 1754 33
83 2022 7
248 499 23
1022 2818 36
1510 2758 23
546 1342 27
436 1866 15
864 2762 39
787 2807 42
619 1522 33
1655 2285 10
1704 2243 29
1 2122 34
1381 2852 22
2202 2454 28
2367 2451 20
327 1042 20
2628 2718 24
839 2434 39
395 2261 16
527 788 2
820 1028 27
1175 2659 28
15 721 36
855 2842 22
1274 1845 21
433 868 9
2291 2571 22
2416 2559 20
33 2600 28
647 1476 29
1433 1917 23
341 719 19
386 2207 36
778 943 17
157 1775 34
19 2826 43
32 2898 18
1383 2637 6
167 2761 28
339 1018 31
2425 2927 25
201 1761 11
243 1698 42
1930 2107 23
342 1882 16
240 532 19
1342 2195 12
769 1943 30
1777 2378 40
724 1317 45
289 1661 3
256 1979 40
556 1013 20
836 1327 19
1659 2914 14
1618 1864 20
1359 1469 33
1038 1512 16
265 1605 28
1669 1749 22
1537 2235 15
738 2210 12
2446 2492 14
1071 1237 26
1833 2656 32
77 579 17
751 991 24
1092 2211 28
481 1369 30
2185 2660 25
792 1614 29
1732 1843 35
2472 2618 25
1663 1900 27
2161 2256 34
1970 2037 30
1046 1721 28
262 2505 31
266 2993 19
284 726 29
649 2749 47
363 1791 17
66 1123 18
638 1500 32
1499 1778 7
1112 1379 30
60 2379 32
541 1345 33
2431 2469 24
108 2659 14
1123 2044 24
1450 2344 49
153 2784 13
392 2420 34
1614 2979 8
786 1552 13
475 1452 22
1113 2770 33
446 560 39
1227 1303 16
1185 2125 37
608 865 31
978 1909 35
1290 2407 16
1821 2823 19
1261 2553 25
1041 2001 2
1714 2040 30
663 1260 46
2229 2899 18
5 1155 27
255 2932 31
668 2419 34
1012 2925 19
893 1220 33
670 1753 29
2023 2605 40
2613 2666 23
2755 2987 22
1838 2886 28
110 422 28
1602 1828 43
2124 2527 31
278 765 12
1802 1816 16
969 1689 22
661 1794 16
1350 1742 16
1841 2380 36
50 1997 17
114 2323 40
411 2391 17
1484 2386 35
1193 2487 35
825 995 13
830 977 18
170 1895 12
597 1821 37
693 724 27
1309 2145 20
352 643 30
731 2561 30
421 1237 5
514 928 20
379 2479 30
806 1902 16
1159 2184 21
1630 2632 30
250 2919 16
819 2421 10
958 2377 35
1225 1708 23
341 2193 15
2324 2583 7
974 1625 32
2653 2956 9
337 1484 28
1479 2252 23
795 2864 5
1978 2982 36
167 1936 25
710 1978 34
1135 2442 7
1631 2223 14
1685 1908 14
442 1830 22
480 2352 21
491 2679 20
751 2335 18
908 1177 32
173 1000 13
1108 2999 18
79 2391 29
100 1916 27
616 1134 20
523 784 35
1667 1987 13
1835 1976 31
53 754 38
1912 2533 9
1531 1554 35
321 2300 25
77 722 28
605 2639 22
454 1787 20
257 2663 32
2000 2427 14
1697 2473 12
377 2508 9
702 731 6
1798 2402 17
1151 2306 34
1693 1868 32
368 636 13
741 1259 46
1463 2662 12
651 661 18
1106 1938 21
