3000 17199
1096 1400 21
2472 2945 38
305 2842 28
2053 2357 32
1075 1201 15
309 496 6
1163 2678 18
1262 1387 18
1183 1655 38
717 1827 25
1950 2919 35
426 1451 32
1360 2092 24
1134 2103 31
1241 1919 2
1261 2709 35
1606 1848 12
266 2959 26
1386 2039 33
1745 2675 26
788 2777 36
1730 2101 41
2729 2778 35
580 1165 14
578 1142 30
1736 2878 18
595 1347 31
651 1339 33
1446 2311 30
965 2768 22
1162 2687 15
976 2396 20
1973 2504 31
1369 2602 25
538 791 43
1230 1552 26
1480 1612 9
51 2464 37
614 862 23
383 846 23
1242 1357 34
1851 2395 33
2365 2963 13
734 2646 40
78 487 22
533 1859 10
2141 2457 34
316 986 41
1475 2860 24
540 2376 23
2736 2767 13
1437 2590 17
2255 2343 27
1955 2343 18
178 1785 14
824 995 17
1110 2493 28
87 950 12
1069 2377 19
680 1181 34
1932 2732 40
282 2056 9
1449 2691 23
1177 1193 28
1282 1845 5
140 1431 13
2462 2827 25
2162 2552 40
614 1415 27
754 2816 28
1632 2832 30
45 116 19
695 1571 23
278 2243 15
2138 2893 24
2447 2728 40
836 974 33
655 1766 24
456 912 21
1841 2450 19
543 2337 32
1613 1764 13
815 2057 33
696 2086 28
1186 2453 32
267 1044 6
595 2326 35
1026 2506 5
1736 2139 42
2031 2842 7
85 2635 29
1162 2721 26
1574 2354 22
649 961 19
1021 2683 30
797 2897 13
1747 1900 13
1787 1998 5
1294 1874 27
1274 1894 28
857 2058 28
422 745 16
549 1692 27
118 257 19
693 2842 23
820 2902 39
297 2729 36
538 2238 14
1064 1612 32
1324 2580 29
1271 2395 26
2039 2710 22
1838 2088 29
1364 2363 33
204 1061 16
638 1424 31
710 1489 26
1282 1384 37
933 1714 29
240 1689 3
1944 2006 21
2262 2815 21
654 1372 29
151 1274 22
513 2026 20
56 2269 25
1011 2214 35
1290 2788 25
241 2181 24
297 2775 44
2681 2845 8
857 1525 36
299 1811 29
1050 2591 4
1089 1720 5
901 1894 18
1482 1881 8
1507 1728 25
1684 2821 25
1803 1913 31
1204 1601 31
237 1231 39
165 1783 36
2367 2626 41
943 2843 25
1354 1574 40
48 310 20
1657 2837 9
1868 2694 8
1893 2324 27
703 2767 17
1113 2044 7
1337 1381 19
1946 2781 24
394 1779 2
623 2028 31
1246 2007 25
160 1349 24
427 882 29
223 2080 9
153 234 25
2310 2590 25
2817 2819 35
401 1298 8
1552 1966 22
103 2211 21
216 1666 26
2098 2609 16
1076 2865 34
199 455 22
285 1119 28
2856 2940 30
954 2965 29
881 1896 42
1751 2554 23
378 2105 18
1116 2802 10
296 1545 6
2456 2697 29
1476 2683 14
1310 2094 29
14 2948 60
1371 2665 26
1144 2606 25
1357 1395 39
1922 2288 41
2553 2625 22
260 1785 7
2337 2942 6
404 2802 30
2094 2178 21
598 2706 20
45 982 21
1 731 31
950 2912 30
300 1685 14
218 2267 21
281 1702 34
305 693 42
1045 1052 30
1985 2140 26
12 914 22
2050 2903 17
765 2513 30
814 867 29
1556 1882 29
1741 1841 16
1293 2214 33
972 2247 52
247 2280 35
361 2102 13
389 2601 34
953 1042 30
1225 2192 22
1333 1950 19
1134 1323 26
1620 2149 21
344 1914 39
1741 1876 10
1968 2021 14
941 1769 31
2375 2881 34
2223 2965 9
2354 2481 38
1120 1137 5
85 1107 27
1378 2473 27
1500 2733 15
642 2519 26
750 2764 20
3 235 13
137 700 30
762 1557 25
149 1016 25
1928 2812 20
459 2943 20
20 2773 38
135 1423 17
923 2772 5
120 1982 39
1843 2343 10
36 375 36
1613 2599 5
1908 2589 34
423 2244 15
1083 2820 27
52 2058 11
407 1132 14
819 1919 35
1047 2368 41
2368 2469 16
196 1793 28
1544 2160 32
1395 2522 37
57 988 32
445 2557 9
496 769 10
1504 1898 30
7 2564 37
1122 1662 39
1109 1287 26
1634 2849 36
713 734 33
818 1859 21
240 2778 13
268 1097 23
39 1035 49
1404 1611 18
1819 2589 20
1548 2347 28
1641 2087 29
573 2912 27
721 1621 24
1098 2907 15
1568 2841 19
1762 2430 21
257 2609 32
296 336 37
333 1445 31
625 804 17
906 1872 14
951 1703 24
1560 2883 26
169 2829 48
348 1193 24
457 1234 24
1482 1595 27
426 2583 7
1117 1730 13
2070 2898 37
2152 2933 29
191 1260 41
1688 2003 26
794 843 34
2415 2840 41
105 2089 14
164 2037 32
416 1095 31
2026 2995 27
1916 2590 26
52 1030 40
88 721 26
1763 1765 42
1543 1754 27
240 2051 34
1353 1692 31
300 2228 23
713 1715 26
885 1844 11
1211 1530 25
611 1015 26
332 1601 22
1078 2892 12
77 2642 11
711 2694 26
837 1389 32
741 2867 23
2154 2884 20
612 2530 28
1598 1957 20
28 988 30
963 1873 22
1020 2600 9
1827 2407 39
505 686 32
1255 2090 39
1365 2389 31
1650 1846 17
989 1332 11
156 2285 36
604 1811 35
335 1160 17
216 2650 20
79 699 21
503 2985 7
711 2571 40
59 968 9
368 1039 36
826 1654 29
1279 2234 19
660 2058 34
1683 1823 19
932 2256 37
742 2234 33
198 844 41
47 2758 32
234 1152 19
1226 2548 27
751 2707 31
1688 2143 19
129 1501 28
286 1974 23
332 1681 28
473 2495 16
1598 2427 26
1741 2624 20
1248 2460 30
2302 2430 21
2267 2815 31
1060 1872 16
2315 2615 15
555 2875 10
82 2751 33
380 1972 20
527 2119 36
545 689 29
1571 2523 33
2248 2848 32
935 2215 37
1048 2819 20
2157 2576 26
126 1877 31
223 2930 16
1846 1954 40
235 783 38
2024 2527 35
144 1881 9
1101 2663 19
1090 2992 35
1186 2929 16
695 1858 27
1057 1954 30
518 2995 13
1208 1309 14
1860 2324 3
2612 2987 36
122 1803 33
619 2475 13
1244 2620 31
1989 2959 38
762 957 32
830 2454 36
796 1022 23
1586 2268 28
432 2470 21
842 2856 34
218 1438 33
188 370 29
179 2329 34
935 2066 35
471 2531 39
712 2059 30
806 2706 22
748 1856 21
2605 2716 21
411 512 34
821 1958 27
901 2201 18
633 2774 32
1530 2226 26
2116 2161 27
860 1185 18
2517 2699 30
200 2345 3
425 2483 31
2397 2590 37
796 1873 14
775 1138 28
154 1567 38
1716 2096 32
584 1094 25
673 1236 8
444 785 30
13 1675 4
940 1699 7
209 1499 26
1632 2545 41
1631 2126 33
1344 2589 26
2619 2988 24
1480 2905 12
2007 2155 25
57 566 18
925 1784 22
111 2317 14
2978 2990 21
500 719 38
390 1935 13
148 2154 21
328 2681 42
934 1752 33
1286 2568 28
62 2762 32
1856 2394 26
326 1681 21
1266 2593 20
1098 2222 5
1339 2299 26
22 560 24
116 1323 30
978 1977 26
936 1221 17
1091 1521 29
1408 2671 32
2928 2952 46
1926 2543 21
1934 2438 18
1930 2789 11
40 2520 39
223 1360 4
378 1705 18
1445 2977 29
504 2467 16
1981 2654 11
1944 2524 15
324 1697 8
1134 1451 24
632 1584 11
325 819 29
523 810 16
1714 1883 24
1053 1288 25
1383 1718 40
784 1904 32
1683 2810 18
1258 1828 32
394 1092 29
1636 2446 9
189 2106 22
142 590 30
1608 1872 12
2188 2320 20
1491 2550 13
1874 2182 5
1585 2135 20
631 2506 30
460 1408 35
1021 1476 17
444 2909 14
1214 1411 13
560 1172 29
1535 1999 25
2156 2443 27
547 1548 8
1551 1932 31
1114 2036 16
679 979 17
1798 2484 14
1848 2278 16
744 808 12
2905 2974 28
581 1606 23
1228 1977 32
1589 2853 35
559 1310 30
1292 2654 22
1304 2134 15
387 1402 37
2503 2957 12
106 486 26
1061 2146 34
872 928 46
559 1211 24
151 1489 28
775 2606 14
2314 2756 30
155 958 37
1633 1825 24
178 2045 8
632 2005 17
794 834 27
1643 2509 7
345 1974 31
759 2915 22
66 2754 10
2151 2708 20
944 1330 40
1076 2996 33
278 2651 25
1926 2394 32
1404 1431 21
493 2932 27
25 1830 13
2170 2275 21
455 1669 30
1280 2833 7
1321 1773 22
2408 2466 11
1303 1505 2
2460 2856 31
22 1262 26
170 1265 28
509 2983 25
1106 1804 26
2745 2791 19
776 2854 25
1125 2486 37
1131 2484 17
259 1301 29
146 2133 17
297 1689 28
426 1764 23
225 280 28
718 1725 27
1382 2107 23
301 1452 26
1661 2304 26
572 833 5
1350 2480 20
297 2378 21
1592 2010 20
1629 2436 21
1717 2832 8
401 1698 23
1129 1372 14
1701 2742 18
1034 1693 36
316 1345 27
562 2397 6
396 1352 7
259 1073 27
1231 1704 32
1421 1509 38
1321 2575 13
1175 1656 30
62 2268 21
1559 2455 17
996 2619 18
266 289 32
266 2510 44
300 2302 27
1320 2796 12
2208 2325 38
2309 2726 27
253 2382 32
1617 2897 24
1167 1546 7
1907 1972 22
163 1688 30
472 639 26
2272 2612 32
179 1761 23
24 1039 22
320 1065 35
336 1260 41
2398 2937 29
1544 2773 34
859 1931 28
428 1844 20
1107 2701 22
1429 1832 21
1434 2277 16
2259 2662 26
260 2828 20
111 2991 24
1082 2923 24
501 1241 31
1157 1626 19
691 2643 61
1220 2241 27
6 244 23
203 2534 36
486 1603 27
117 1090 36
813 2575 18
136 2917 41
729 2907 24
1340 2107 33
436 814 30
1417 2798 11
34 2814 31
742 2965 14
1878 2636 27
227 1322 31
669 2620 21
1874 2824 6
1275 2352 17
775 1168 13
564 2286 37
1359 1527 21
1026 2684 37
14 328 36
550 873 38
1628 2592 25
575 2617 30
688 1858 32
1133 1931 16
194 2174 36
1183 2319 33
429 2662 16
606 1758 28
1420 2198 17
1538 2210 29
2437 2750 5
278 2761 7
688 2154 30
1628 2980 26
2887 2996 34
44 2111 26
201 1606 12
1996 2978 35
95 2368 42
1159 1745 8
2718 2786 4
668 1196 33
1471 2206 39
113 1346 34
657 2678 21
2599 2713 18
2043 2249 8
407 1420 30
2351 2364 17
1106 1396 18
306 1152 14
62 534 22
1620 2081 38
186 2545 23
772 1435 25
1065 1794 38
232 332 31
1565 2159 7
1577 2880 14
1729 2398 23
2484 2508 16
590 1072 27
890 2883 8
18 841 30
298 513 37
1104 1237 31
676 2634 19
1748 2517 12
743 2496 10
1323 2944 18
1473 2269 35
173 2357 21
1502 2240 29
160 338 33
1684 2604 16
1777 2109 33
2481 2852 30
1040 2199 37
619 2572 14
163 2858 29
1996 2856 28
434 2461 34
492 1633 29
394 719 11
1804 2479 27
159 811 24
553 1933 32
287 2116 33
201 1525 36
2176 2467 13
254 2466 22
786 2376 42
1808 1868 43
27 1400 28
339 1261 27
629 988 38
1121 2435 29
1414 1555 23
1967 2580 21
1214 2781 32
667 2790 20
875 1938 6
781 2336 32
88 1513 26
126 1786 38
545 2586 25
1366 1885 30
852 1499 27
1403 1981 32
1142 2668 33
233 2784 13
865 1643 20
435 1647 19
1614 2892 35
633 2420 16
2026 2077 22
555 2712 33
263 2354 40
359 2428 26
1688 2949 25
1406 2062 22
736 2197 27
933 1836 34
2672 2835 36
364 2968 29
2337 2736 11
1918 2309 40
1099 1324 31
903 2862 31
1461 1895 4
1499 2216 13
1436 1692 36
1937 2470 26
1670 2099 30
257 2082 33
38 1866 20
955 1067 23
1746 2014 22
860 1489 29
2662 2890 25
890 1154 3
1168 2757 17
1126 1424 20
1107 1735 29
930 2375 31
1553 2877 29
658 1956 29
98 1708 23
540 786 47
104 1647 35
8 1011 16
2386 2800 21
209 2216 14
48 691 20
153 983 7
236 1196 36
187 1962 11
519 1184 31
2070 2409 37
2513 2606 40
1312 2103 16
1128 2609 29
1191 1722 28
864 2421 10
2091 2269 25
598 2463 35
33 1133 32
347 2447 34
852 2216 31
1547 2952 43
613 1102 42
62 1586 29
183 1287 29
248 715 33
1880 2142 23
2163 2492 24
1651 2743 40
505 2914 16
2327 2649 31
674 2024 28
225 2006 32
2342 2584 29
1410 1834 18
344 2310 41
2438 2874 24
1409 1830 23
1265 1737 32
880 1908 27
892 2814 16
417 637 21
2435 2948 29
981 1273 40
1188 1544 38
390 2107 26
255 993 27
66 1847 34
1512 2640 36
858 1113 27
2270 2952 37
490 1274 30
1682 1827 33
1616 2630 18
1372 1575 25
214 2804 34
1226 1784 21
1 2848 1
1009 2245 19
2305 2801 26
1454 1984 22
564 1197 31
47 414 10
1036 1243 27
9 1944 22
394 1933 16
2197 2935 31
408 516 37
1124 1840 41
2629 2727 28
1820 2604 34
122 1913 19
458 623 41
719 2828 28
1317 1410 37
685 2867 7
206 288 27
243 915 18
244 1769 22
59 474 15
1588 2405 30
600 2319 31
821 1487 31
379 2247 39
1588 2699 19
323 2615 39
1158 1889 30
1450 2272 23
2186 2420 15
2534 2814 23
210 1580 18
144 1095 15
1638 2253 39
1172 2907 29
1722 2607 31
2373 2784 24
1248 2796 32
805 1787 27
1555 2372 25
1180 2028 50
1139 1342 12
1064 1326 29
1290 1495 13
1479 2537 29
1353 1733 34
482 2775 16
77 1311 28
395 596 31
250 2137 2
2419 2966 29
161 806 30
959 2324 19
705 2018 39
949 2856 34
1983 2291 14
190 1675 29
1943 2703 13
1016 1598 31
223 1618 33
633 2847 28
713 1615 26
505 2400 50
19 1337 18
180 1843 33
269 2517 32
1490 1937 25
5 1496 32
83 1446 6
146 1063 33
760 1127 27
1782 2537 39
367 1125 17
412 755 37
952 2078 34
959 2696 12
1342 1647 16
1872 2811 30
8 1922 20
1253 2950 33
1749 2827 14
1134 2583 28
393 1905 27
1154 2977 13
180 955 15
700 2459 29
202 1490 24
70 2619 36
291 2761 13
331 1584 32
1419 2466 35
1184 1372 16
1304 2554 22
1871 2446 29
63 1637 10
951 2618 15
46 2028 40
403 2638 44
2374 2502 2
911 1712 35
1764 2183 12
2039 2363 22
1383 1742 23
1774 1836 36
3 1431 30
1978 2969 38
818 2603 22
885 1170 18
1540 2935 28
2245 2660 9
285 1293 10
573 2705 35
1194 1617 36
511 667 19
882 1815 24
1347 2579 25
2141 2401 24
1740 2463 16
602 719 26
759 2775 42
831 1037 13
1735 1797 22
1368 2838 18
67 1389 7
2275 2306 31
2566 2768 27
937 1403 10
135 2308 34
1363 2251 20
2162 2739 44
1172 2072 8
2168 2355 16
986 1345 21
102 2845 28
1380 2441 40
1007 1997 9
89 927 55
39 415 39
1405 2984 26
1514 2328 30
434 2010 32
1298 1839 31
1293 1555 14
822 1886 29
43 558 29
2339 2890 19
2037 2622 30
106 2489 30
311 2507 23
1132 2582 20
723 1031 35
298 2077 19
960 2015 38
944 2893 38
209 849 27
92 226 9
99 1265 17
1267 2400 32
1760 2810 14
402 969 25
751 1563 8
1731 2334 33
2731 2962 17
975 2600 37
1169 2788 15
1412 2389 20
260 2859 30
588 2999 40
68 1649 28
1199 2955 32
2371 2644 16
726 1191 25
228 718 26
891 2961 20
230 1735 37
1987 2749 34
2116 2829 20
2165 2469 26
167 338 30
915 969 2
382 962 25
1572 2307 23
239 715 31
418 810 18
1145 2547 24
367 437 19
1191 2824 3
996 2988 36
1182 2601 29
1598 2851 22
1631 2794 26
2889 2946 26
442 681 38
1414 1777 19
864 2768 15
1266 2324 19
2067 2422 30
758 827 30
932 1450 22
1535 1832 22
583 882 9
1724 2715 38
1106 1892 7
61 1617 6
1004 1136 25
622 2880 14
2313 2736 16
2375 2396 36
300 1527 7
563 1374 5
1402 1659 25
2718 2878 24
497 2084 28
589 1136 32
2115 2957 9
366 1873 30
219 711 36
161 1740 31
826 1456 18
584 675 29
83 1368 31
1646 2059 23
1034 1925 25
1305 2521 20
917 2048 33
1909 2121 34
404 722 14
1437 2274 42
246 2339 32
22 1700 12
125 796 16
2103 2806 37
233 1941 35
1829 2992 30
763 2119 18
1032 2361 42
1250 2041 44
77 280 27
87 2705 24
1100 2943 37
520 2151 27
894 2068 46
734 861 38
271 1263 10
156 2359 16
295 515 22
1126 1822 13
232 1314 34
1230 2635 32
1678 2570 26
2068 2247 36
1325 2071 23
358 1746 33
837 2956 32
224 723 41
1037 1436 16
1579 2421 9
253 775 10
431 2284 13
1402 2464 21
2641 2937 19
51 1986 40
525 1066 12
2629 2892 29
1035 1808 36
788 2409 32
719 2217 37
1755 2382 35
646 1871 35
1527 2193 24
70 2508 5
1985 2662 20
2053 2205 33
1348 1781 14
57 629 35
1100 2753 34
1266 2696 25
665 1427 28
1641 2118 32
225 2069 35
804 2561 25
1732 1928 11
1693 2040 45
1864 2130 21
746 1512 43
1414 1899 35
2459 2857 29
2369 2582 11
96 660 29
21 1638 25
1144 2216 31
573 755 20
1576 1861 34
2195 2930 14
313 2282 22
968 1335 35
824 2632 23
862 1524 31
2612 2743 30
2245 2746 34
115 604 17
1113 1859 14
714 2632 11
1232 2909 12
1514 2042 25
183 2059 24
616 1109 27
709 1749 19
720 1262 30
617 2917 18
161 2924 36
2355 2753 39
1177 1923 3
746 2113 44
477 1206 13
1240 1781 32
1636 1871 35
1204 2921 31
680 1390 14
1396 1539 14
1211 2022 19
372 2991 30
1332 2601 22
191 2505 16
1896 2941 16
1685 1762 37
1903 2301 29
2406 2535 34
1695 1790 25
97 2357 17
1464 2115 2
101 1568 27
1057 2288 14
1085 2485 24
647 1062 24
697 2727 19
1542 2098 11
1763 2128 43
2058 2501 39
1124 2571 35
64 1132 18
1199 1491 28
165 921 36
1751 2157 2
166 2432 13
856 878 28
2515 2647 31
1449 2189 32
2138 2820 25
371 569 24
1076 2722 14
693 2972 3
793 2618 5
408 499 30
118 2062 23
880 2680 35
734 2870 18
249 904 14
597 2514 27
78 308 24
1568 2674 33
181 1138 16
2096 2693 18
2122 2395 31
864 969 21
1386 2768 38
596 2714 27
657 2473 22
1065 2208 44
1768 2034 29
2584 2714 28
1448 1780 22
1215 2765 17
443 2048 36
528 1174 30
68 788 34
1066 2624 20
1067 1886 21
145 1844 23
952 1444 45
62 2582 24
171 2979 32
1247 1870 29
2076 2500 9
241 973 16
228 2114 34
1161 1945 28
533 1113 22
2817 2960 16
1932 2967 32
370 989 17
1000 2396 23
869 1437 40
104 2405 13
322 2589 43
676 2345 26
234 830 38
2796 2940 12
548 2741 30
1007 2147 8
1797 2359 22
2689 2694 49
925 1432 28
1233 1562 18
902 2912 19
800 1380 45
1542 2431 25
588 2286 38
2506 2730 32
1877 2283 35
219 2571 27
1121 2948 14
181 1342 24
84 1187 25
1819 2676 48
2072 2683 17
2254 2786 31
265 1427 20
429 1867 26
337 699 26
1895 2865 20
962 2448 9
1396 1892 20
226 1782 34
952 1256 7
510 2424 32
91 2254 14
61 2862 30
1698 2659 20
497 1699 30
311 2266 29
878 2192 30
181 1168 29
889 1727 29
1720 2593 18
1917 2528 19
1696 1728 42
1137 2791 12
448 1879 6
982 1451 22
119 1215 20
371 1210 46
627 688 16
557 721 28
735 1814 22
447 2098 19
134 1343 5
1338 2813 14
273 1534 14
2051 2153 32
655 2567 26
1542 2747 15
2475 2699 13
859 1185 27
136 1097 41
192 1270 31
1240 1458 24
1858 2556 31
2161 2804 22
524 1394 31
252 310 22
2055 2988 20
146 879 10
237 478 35
271 752 21
911 2688 38
932 1045 28
26 460 20
816 1586 28
1949 1986 41
1283 2565 28
978 2844 18
295 780 25
1934 2389 38
1180 2429 20
1310 2351 26
985 2360 19
1562 2704 26
863 988 33
208 1451 31
315 1324 39
447 1406 34
663 2424 37
319 2657 27
1287 1526 11
2109 2847 28
144 1839 31
1399 1596 36
2443 2798 13
30 2371 19
626 1813 27
312 1201 31
932 957 36
978 2335 33
231 859 30
553 2628 20
2545 2840 43
33 1894 11
746 2394 15
128 966 46
2265 2397 17
14 835 43
702 2368 19
345 1858 21
708 2165 9
1733 2089 11
497 1087 14
895 1055 21
1050 2655 6
2352 2839 39
487 1457 35
210 276 34
553 2799 23
2212 2688 41
625 2427 17
539 823 28
1370 2171 20
1904 2180 37
2414 2837 17
1385 1550 29
12 2832 37
1301 1734 33
216 1214 27
160 2195 25
798 1116 27
1252 2391 21
1444 2570 37
620 1597 36
880 2725 22
195 1790 17
848 2367 29
902 2663 41
909 2844 18
1636 1782 35
1904 2029 26
1540 2844 24
438 2783 10
295 893 36
297 1805 31
1520 2914 31
1617 2571 19
1 1874 26
1524 2882 20
109 2831 31
699 993 16
105 383 35
823 1925 24
2842 2972 24
458 2497 11
729 2222 29
1145 2974 34
312 1075 26
406 2354 29
2830 2908 21
1059 2709 33
382 2764 26
1721 2059 19
588 1959 32
1615 1830 27
121 458 37
1058 1947 32
178 411 28
1171 2958 23
1079 2921 34
1874 2209 6
54 2646 34
46 2151 15
1958 2430 7
83 127 20
873 2037 42
821 1762 9
205 2562 28
1138 2012 21
1248 2963 26
1437 2310 9
1295 1369 36
715 1592 4
587 2056 25
1296 1424 33
1485 2809 42
2248 2776 26
1048 2269 12
1 2855 19
1069 1612 33
411 634 32
1244 1438 39
1441 1734 19
688 1571 19
2331 2366 12
665 1260 40
1288 2459 34
751 2406 30
1131 2918 19
13 1918 33
1534 1812 15
2357 2787 39
1691 1889 10
1175 1415 38
408 2128 20
795 2867 34
1898 2535 10
2184 2780 36
70 2068 43
2230 2661 15
1259 2486 28
329 482 23
1223 1628 30
1101 2427 26
373 1054 37
1477 1799 14
59 557 28
2009 2372 25
291 2130 27
1477 2332 19
1460 2066 8
1071 1393 27
866 2610 15
2380 2490 16
79 2531 33
942 1651 36
383 1079 24
486 2350 18
1955 2702 10
4 1635 24
423 879 25
694 2557 25
651 1246 22
593 2817 34
586 1258 27
1454 2913 32
276 2047 23
766 2504 32
719 1779 13
1842 2687 18
379 928 15
122 340 4
163 2553 26
574 949 32
455 2935 23
1011 1057 47
2325 2941 35
781 2970 12
1073 2756 15
2153 2729 15
1231 1647 39
476 1649 21
834 2854 23
354 1749 16
1361 2680 27
539 2284 31
2331 2461 6
1664 2768 29
1311 2228 25
83 948 10
2578 2671 16
1 2824 22
768 1170 42
959 2763 17
1619 2697 37
2343 2702 19
613 1781 11
376 2057 19
1292 2280 39
10 960 25
1374 2778 52
864 1579 18
207 2498 30
726 731 29
573 1136 35
1084 1432 40
1324 2904 27
744 1773 26
1662 1927 31
571 2087 28
1465 2966 7
2112 2635 10
1818 2745 30
1164 2211 11
1084 2584 23
1433 2104 23
1077 2649 38
1171 1376 14
378 1409 11
1010 1743 11
947 2650 14
2352 2488 26
5 2164 38
1650 2830 2
1489 2492 29
56 78 22
1443 2065 25
97 2548 16
1214 2834 16
1573 1684 30
1023 1842 25
228 2223 8
2182 2848 24
1269 1793 23
71 2608 44
2209 2922 20
1674 2439 22
2337 2644 8
97 2787 32
1759 2664 18
1199 2180 38
699 1975 21
65 205 26
1116 2104 14
12 1717 42
1812 2152 29
2088 2112 40
2140 2542 15
1713 2380 36
90 2864 38
509 2486 15
1157 2995 19
1889 2298 8
209 2552 7
1196 1921 25
1046 2723 12
221 681 32
958 2722 29
1051 2507 32
444 2571 10
908 1833 26
752 2485 29
113 2491 20
944 2820 33
1976 2481 35
2403 2662 27
295 417 28
105 2075 28
476 1104 32
377 534 22
715 2331 22
869 2397 15
539 1034 24
925 2357 9
1553 2027 24
2557 2560 28
1196 1897 18
2609 2747 16
1289 1923 23
1147 1340 24
1459 1817 26
504 1474 30
2537 2956 31
1074 1528 36
451 2306 21
2805 2912 38
342 2901 7
406 1574 24
307 2627 27
2364 2866 30
12 2119 35
279 489 22
1939 2852 34
152 1908 31
311 475 19
1685 2302 21
1650 2681 13
60 2075 37
152 2798 14
1243 1368 15
2167 2181 32
2220 2746 27
1715 2319 30
1081 1241 29
1748 2572 31
157 488 26
272 588 35
1518 2028 23
698 2585 23
327 2240 26
322 1614 43
678 2282 21
1448 2993 15
62 1558 24
1944 2732 25
1879 2042 24
2054 2172 27
1572 2290 34
1864 2822 8
1412 2418 39
1823 2727 28
420 966 12
1171 1828 26
1403 2704 29
793 1677 16
446 1309 21
470 1219 33
19 2703 28
1654 2442 22
2427 2825 26
1224 1968 19
319 2233 33
913 2742 30
1151 1589 32
173 2548 22
2313 2337 26
1253 2305 33
578 774 28
905 2444 30
31 2960 22
1142 2126 25
1422 2219 25
937 2704 26
1536 2844 30
1645 1881 32
682 1300 46
91 2699 14
617 2510 33
230 1748 4
1754 2479 30
286 1243 22
1876 2740 14
102 916 34
31 2819 19
50 205 9
956 2166 11
2383 2927 27
578 2685 36
481 1128 23
1066 1826 16
532 1696 25
608 1376 33
249 255 25
887 2674 17
449 1446 27
2415 2545 31
2576 2753 36
205 559 28
1820 2821 25
1038 1926 31
1228 2402 13
720 1387 27
2621 2954 30
284 2856 15
31 593 13
537 1238 21
2450 2740 18
386 1847 27
180 2424 15
1384 1759 15
2196 2687 26
1843 2424 34
1742 2781 13
319 2814 28
1673 2025 44
17 889 32
361 1776 36
462 1097 43
1686 2888 40
624 2376 12
1091 2997 38
672 934 39
960 1863 35
1540 2579 23
1151 2121 54
1617 2862 34
770 1009 39
750 2499 23
824 2502 36
1155 2887 23
264 1791 40
388 1143 32
827 2292 19
1230 1966 9
148 695 15
967 1398 22
2053 2255 27
1705 2041 30
1154 1625 26
131 2240 33
1232 1821 29
1375 2032 8
1416 1931 19
376 600 31
1875 2342 41
767 1002 18
309 792 10
378 473 18
381 2235 35
100 391 26
1103 1111 24
1786 2601 22
140 971 21
1634 1862 17
286 2036 21
36 661 34
824 1211 15
846 1692 28
1035 2689 42
763 1632 12
1570 1628 34
1198 2086 34
2699 2701 4
1752 1932 38
1864 2485 25
1255 1400 38
350 568 35
1988 2712 15
435 2513 27
898 1411 28
1321 2399 33
10 2348 34
26 40 26
1205 3000 47
172 2803 34
191 274 18
399 1180 26
803 2784 27
1486 2175 26
2084 2610 4
403 1847 16
611 2171 15
901 1416 23
984 1990 31
1405 2792 21
290 2813 4
748 1604 31
428 1235 37
298 1589 16
1022 1497 15
1810 2979 31
1766 2843 28
339 810 25
951 1392 32
2331 2679 18
531 2202 34
1027 1683 15
206 1559 14
1173 1231 32
1069 2974 15
882 2049 19
1219 2516 30
819 2889 32
1785 2828 17
884 945 24
105 1733 20
155 2887 28
10 2637 29
552 2879 15
751 758 32
39 2689 35
2806 2972 37
207 2059 38
1363 2105 23
295 1421 34
34 284 32
1063 2052 7
1166 1573 32
1015 1513 30
830 876 4
1614 2425 25
167 2152 28
1478 2530 32
217 1145 38
2117 2819 19
575 2028 26
2433 2649 34
184 678 34
430 677 9
1470 2505 49
240 297 31
1730 2758 37
1862 2652 36
3 1611 31
1543 1892 9
252 359 11
1039 1837 32
108 2037 18
1665 1731 4
1659 1906 39
2218 2279 40
1425 2430 29
964 2232 34
1302 1673 26
161 1400 34
247 2862 20
1229 2002 14
959 2742 26
2133 2982 26
1032 1549 50
869 2265 22
2233 2963 18
255 337 24
56 2819 17
170 1264 11
899 1095 10
1166 2390 38
465 1676 29
2144 2906 22
1494 2620 35
152 1417 21
659 2379 26
2496 2582 14
579 642 22
1987 2724 34
173 2889 7
739 1022 29
1649 2322 4
759 1402 22
2060 2489 27
550 2894 19
1241 2357 21
1921 2134 8
271 539 23
254 2408 21
2499 2790 15
400 1935 39
183 720 17
45 469 18
1621 1757 12
976 1000 22
1752 2748 34
96 351 15
1115 2204 23
835 1210 36
305 2031 23
580 1721 25
593 1048 25
1704 2831 40
1925 2073 26
980 1645 17
329 1402 23
1351 2927 22
133 2396 21
1946 2769 20
1334 1780 33
2954 2957 11
292 2945 35
1828 2958 28
775 1144 36
438 914 25
1763 2488 30
98 2176 11
289 2932 41
177 2598 30
933 2595 26
902 2705 27
937 1821 17
485 2652 29
153 215 18
617 1164 34
1808 2909 27
2473 2611 29
1120 2771 21
425 812 26
1644 1835 25
2581 2969 21
287 896 17
22 2249 18
292 938 36
438 647 31
355 1950 33
2310 2624 29
1387 2907 26
355 431 27
457 869 27
1484 2142 25
1126 2097 9
142 777 36
1794 2363 27
426 982 33
153 2920 35
888 2037 37
2345 2682 11
270 2119 25
254 642 13
416 848 26
466 1699 33
1088 2863 39
434 715 29
438 1418 29
501 1149 17
1511 2867 22
13 1764 23
280 1080 30
1787 1839 34
1777 2009 24
2463 2706 26
2213 2384 43
657 1928 24
