3000 17101
487 1647 22
472 1951 40
34 1898 17
591 1781 12
1535 2935 7
1471 1886 36
323 910 15
1405 1541 13
1762 2735 13
1917 2268 25
1809 2262 13
1983 1991 31
187 2760 4
1054 2027 25
1073 2667 9
1026 2386 35
889 1192 15
112 126 13
224 2370 32
1763 2594 34
943 1056 17
183 1772 20
1760 2041 9
1840 2387 37
345 1835 21
2047 2578 32
1207 1651 26
643 956 33
2791 2823 27
2087 2721 26
606 2341 41
1714 2955 28
1749 1892 16
233 2278 29
182 1509 30
2742 2766 33
76 1562 10
317 2566 20
660 1021 27
579 1900 22
689 2410 25
1074 1981 31
975 2351 4
628 1193 34
2035 2389 34
1287 1768 26
448 583 15
2308 2801 27
2324 2814 6
71 2396 39
936 2837 13
491 2614 21
1033 1654 24
374 2099 31
250 905 23
968 2406 11
1916 2210 36
2771 2897 39
992 1939 36
238 1282 22
1288 2584 27
900 2209 30
696 751 32
946 1493 19
480 1061 9
1504 2847 36
40 1739 26
1526 1545 27
356 2771 43
1314 2886 35
1864 2963 24
1906 2718 21
268 1168 26
301 2452 23
1824 2863 27
78 984 10
332 1221 32
685 2437 22
1299 2102 11
1588 1998 29
1696 2534 4
525 591 27
1540 2137 35
1267 2043 28
1706 2327 45
607 1168 36
100 500 20
1439 2793 44
599 1888 26
1842 2817 5
142 1255 33
625 2407 32
342 626 14
793 1329 26
98 2102 30
596 2709 29
1482 1583 32
1561 1690 14
2066 2184 38
2365 2482 26
1247 2473 25
778 2852 17
279 2066 22
145 1064 29
1782 2955 27
271 2685 17
362 2419 31
220 1594 4
649 2156 39
724 2426 19
528 1709 13
1866 2209 27
76 1124 26
1126 1948 29
1011 2062 5
1336 2531 14
1405 2742 22
1682 2613 29
1081 2598 26
265 1125 18
1243 2482 25
2265 2410 37
1793 2980 44
668 2114 12
84 1794 19
546 1991 29
110 1697 22
462 1747 44
2322 2516 4
135 2540 34
660 1476 31
529 1683 21
459 830 27
682 2870 30
769 2470 29
1380 2654 27
168 2637 40
513 2721 10
1610 1833 31
711 725 28
34 780 21
1608 2895 29
1804 2200 11
2130 2719 26
821 2574 19
268 2071 35
235 1384 28
1099 2736 34
699 795 25
1175 2692 27
2282 2772 19
44 2344 23
370 1325 19
1907 2536 24
2140 2409 23
938 1709 24
629 664 20
1702 1778 23
158 2404 27
2450 2932 36
780 1915 27
1699 2009 12
230 1261 20
1449 1924 29
158 2825 20
796 2144 8
873 2057 8
2227 2847 13
984 2633 16
1581 2332 20
2210 2517 17
975 2632 13
333 449 27
707 2183 5
1946 2600 20
130 2783 32
262 679 34
770 2376 24
1486 2013 28
1729 2533 37
1367 2174 7
88 1944 25
679 2720 21
1066 2647 33
2391 2497 21
2383 2484 5
1033 2975 34
157 1063 37
2274 2958 24
141 1108 36
1257 1357 25
7 1716 25
118 829 9
7 2156 31
297 2918 29
2265 2537 10
485 1926 27
1508 1535 24
1529 2289 23
1950 2150 21
1019 1973 20
1892 2158 14
319 2952 15
370 1245 9
1288 1919 13
2725 2906 39
244 505 29
2696 2710 25
432 2558 28
546 2085 27
2770 2908 48
154 322 14
825 2840 33
123 2624 6
254 1624 27
970 2329 16
2220 2626 11
367 2047 22
892 1445 20
1212 1437 27
1767 2481 6
1861 2645 36
2274 2946 27
2286 2774 19
668 2938 34
47 1670 25
653 1223 19
386 1374 18
41 786 20
613 1142 35
506 2097 28
1024 1608 38
2290 2772 24
63 1356 23
2593 2643 28
1999 2374 24
144 2096 33
292 2757 35
354 1297 24
1234 2345 36
1374 2407 12
1115 2012 25
1425 2659 37
1113 2916 30
479 1709 20
844 1868 23
1305 1619 27
2440 2903 10
654 2704 13
2456 2635 26
484 2246 18
220 2466 16
1474 2770 42
602 1862 30
963 1633 14
178 2728 27
1016 2957 23
319 2349 36
934 1826 41
1088 2926 25
564 1591 27
764 2655 25
914 1013 24
293 1509 24
1117 1481 13
1928 2829 4
2644 2883 26
1977 2303 34
575 1156 29
982 2714 23
711 1373 36
1248 1631 31
205 2660 24
915 1387 3
1934 2684 22
267 1379 15
952 1959 21
1432 2761 27
971 1102 24
1566 2574 31
263 2769 27
1832 1867 30
479 2093 23
1422 2493 20
642 1233 43
1347 2749 31
447 1921 21
393 1444 21
1489 2910 41
1375 1885 34
2446 2866 9
1498 2062 18
1657 2298 30
294 1838 35
107 2343 30
357 791 45
438 1629 34
903 1219 27
1342 2382 36
517 2694 22
813 2921 25
20 1297 15
500 2622 25
2115 2341 46
1868 2365 24
361 1077 20
2179 2372 27
1471 2496 20
325 1754 29
643 2095 48
1962 2215 36
2394 2894 30
1263 1693 23
112 2898 18
1151 2635 31
1899 2190 15
1295 2288 9
2463 2826 34
795 2124 30
1159 1855 31
1218 1762 11
574 659 27
1276 1866 23
56 1084 32
962 2308 27
862 1828 28
82 2062 27
603 2905 29
788 2701 32
174 2091 13
1770 2108 17
234 592 19
640 1335 12
1154 2359 6
1905 2248 39
1022 2789 17
252 1637 21
434 907 34
852 2947 25
519 2192 10
258 403 25
841 1827 37
1469 2169 18
1659 1828 7
702 1553 30
1787 2335 36
1806 2493 17
2029 2241 27
2095 2868 33
173 1093 12
676 730 27
160 586 17
638 2857 29
924 2512 24
939 2048 17
1070 1624 29
534 1405 23
905 2333 25
1377 2596 19
629 2942 29
105 251 26
2029 2755 19
416 933 26
786 2731 4
1527 2831 28
2082 2460 28
2298 2983 21
527 2140 18
1438 1458 28
1415 2020 5
352 755 25
1228 1733 37
1389 2056 29
1929 1968 48
241 1080 8
1089 2563 16
2057 2708 19
2193 2260 19
1070 2673 35
962 2988 28
85 879 31
87 455 24
709 981 39
1253 2195 34
689 2035 31
625 2583 47
95 2248 30
1378 2880 47
207 2714 18
2823 2884 30
852 2631 31
93 932 32
162 2244 21
885 1518 19
1197 1278 34
267 1320 40
697 1852 21
1559 1911 13
836 1157 24
1516 2734 30
2182 2909 17
1548 2957 27
1018 2677 33
1102 2852 23
23 1912 9
2206 2399 18
2483 2859 30
1452 1801 9
2303 2571 25
116 1542 14
374 1114 27
1779 2698 24
85 1765 16
579 2628 11
54 1819 35
252 1320 34
2510 2916 22
2109 2298 26
396 1268 28
961 2659 34
509 1892 13
247 1069 26
1740 2324 20
2135 2995 38
1622 1811 22
309 2420 41
255 2454 28
2215 2926 27
1449 2155 17
1986 2038 11
1651 2122 16
2085 2619 31
2140 2499 8
466 2893 9
28 2658 9
769 1981 14
1124 1157 28
2020 2892 20
30 435 29
436 1760 31
1929 2895 47
1873 2579 8
1416 2428 18
1889 2015 19
327 582 33
860 1085 16
1926 2245 21
2089 2883 18
2373 2964 36
1318 2156 23
1667 2226 25
1711 2873 15
2532 2640 38
120 2580 17
1342 2244 10
809 1755 30
662 1631 28
648 2786 7
1180 1426 26
248 1167 12
903 2099 21
2591 2980 28
28 492 17
2146 2416 29
2611 2799 11
5 2698 25
413 701 14
74 860 27
1668 2738 36
32 1184 37
1562 1911 27
1800 2168 18
20 2575 18
338 1218 29
586 868 29
395 1742 21
1351 2433 24
2125 2472 20
496 1152 36
984 2749 30
314 1403 25
1266 1635 24
810 1521 45
225 788 31
808 1608 20
202 1913 23
590 1409 28
1614 2531 18
525 2094 25
527 2409 30
545 1742 39
988 2355 44
673 706 21
711 1490 20
453 2192 24
1998 2455 7
1178 2393 29
76 943 32
2841 2885 22
418 671 22
291 2200 27
321 341 22
836 2315 13
299 1388 38
906 2111 32
158 740 21
65 1249 7
618 2219 32
962 2402 14
1165 2462 36
1808 1830 19
1261 2277 4
1716 2883 31
1901 2071 36
2494 2746 35
859 2925 32
1290 2871 27
1969 2175 29
582 1919 32
1635 2517 37
1595 2492 35
1317 2873 33
308 2029 34
634 2923 13
685 975 25
3 1450 30
1257 1909 17
1980 2613 6
2755 2995 19
2230 2697 30
121 2014 30
3 2200 33
1678 1747 31
1759 2544 19
1537 2797 22
1196 1629 27
165 2524 38
981 1103 22
2083 2687 19
1663 2504 31
462 2410 38
489 2002 31
2100 2895 25
267 675 18
82 909 36
58 1656 28
152 2538 22
26 1768 21
1151 1634 30
1306 2275 19
1911 2724 9
1435 2611 18
1869 2558 31
463 837 35
2582 2696 29
1864 2508 9
11 593 18
54 2237 25
625 1538 27
238 1978 31
1408 2286 32
444 2964 7
328 677 34
2343 2491 36
429 2931 30
162 959 19
358 2280 22
591 1675 19
2042 2316 26
273 1192 34
771 1324 37
1369 1758 26
476 1988 37
937 1311 34
2259 2487 12
171 2711 41
600 2703 10
2637 2641 27
434 891 24
502 1125 35
829 2505 30
2014 2309 32
1466 2222 22
130 584 38
522 2863 29
1237 1383 40
77 83 39
111 2888 34
285 1882 31
487 2563 23
530 597 28
562 931 28
901 2403 33
1353 2034 15
1520 2995 20
12 1423 24
1503 2866 14
1343 2960 25
2264 2939 23
864 2887 17
971 1613 15
1884 2325 23
200 2844 12
669 2144 15
226 892 23
477 1246 19
73 239 8
817 1364 22
2025 2938 25
846 2280 9
972 2008 16
1510 1822 28
1896 2499 19
1244 1788 31
1443 2735 33
1413 1921 26
548 2732 10
127 2815 30
1511 2513 30
940 1916 37
290 2897 38
1515 2758 31
843 2182 31
1577 2737 33
1806 2817 24
501 1461 7
956 1981 31
822 1621 30
56 1413 16
102 2461 14
170 1859 19
1812 2764 32
457 1514 18
1240 2345 21
2136 2905 46
134 1821 19
813 1402 33
1037 2081 27
567 1946 14
638 860 22
2305 2344 31
254 1303 12
665 2329 25
2556 2606 24
597 2972 21
928 2740 28
921 1061 24
229 1098 21
1819 2273 30
839 1822 33
1072 1475 29
155 2890 29
178 2588 10
1177 1483 28
973 2823 30
1011 1909 21
69 754 35
1227 1477 31
2096 2193 16
331 1371 34
1155 2907 31
589 1392 15
1003 1232 25
532 1583 42
911 2400 24
1527 2787 26
68 372 26
44 1280 34
2515 2790 27
1881 2306 2
1983 2085 32
663 2009 26
2850 2909 28
364 1550 22
2201 2477 11
415 2861 38
39 635 31
985 1258 17
49 2040 40
898 2295 20
441 2404 25
2470 2541 33
901 931 34
222 928 31
1429 1750 22
400 1105 26
308 2690 24
1317 2675 33
1086 2177 30
716 1136 31
533 1606 10
835 2953 29
1080 1820 30
1194 2004 33
346 2819 28
1947 2971 13
175 643 22
274 1507 21
268 1844 31
627 845 42
1232 2602 27
1912 2680 29
716 1307 34
809 2167 29
1474 2706 33
1214 1738 36
2201 2602 19
501 2652 15
1012 1989 24
1935 2805 22
1497 2321 16
923 2984 12
1626 2094 19
1599 2476 37
132 1775 13
416 1223 31
845 1712 21
1784 2051 10
1676 2903 29
1376 2649 23
840 1908 22
470 2520 29
764 1850 18
1421 2051 37
2007 2429 26
2210 2991 23
64 1816 21
210 1806 29
554 2767 19
309 1173 10
546 2811 12
733 2721 30
952 1474 19
30 1256 24
271 1844 32
1203 2198 43
1234 2090 28
1299 2115 22
1420 2911 23
852 2006 23
96 1321 34
931 977 3
1734 1786 19
1347 2433 30
1392 2212 31
1869 2253 26
1545 2027 28
561 2741 12
2563 2844 36
2170 2507 36
2046 2703 7
1391 1798 14
981 1087 12
115 958 20
243 2096 33
1968 2953 27
2072 2366 28
331 2058 24
666 1315 30
285 418 27
985 1109 28
1695 2976 23
654 1251 27
1794 2387 47
2646 2813 18
36 2761 20
590 2152 19
995 2891 17
1815 2662 11
282 2577 22
226 2042 26
1845 2208 34
568 956 28
659 1708 32
912 2722 31
56 2460 29
494 2311 35
1233 1252 45
1660 2686 9
72 2350 18
294 1641 32
1201 1691 23
1767 1803 29
2485 2997 15
595 775 11
703 2788 14
438 1289 19
2185 2882 19
2354 2544 19
2468 2507 30
1572 2709 5
983 1785 24
103 901 33
473 490 16
600 1532 12
620 1778 5
2207 2930 8
719 1963 25
1430 2148 24
443 2954 44
1884 2464 22
1042 1531 29
1055 2173 33
159 250 27
618 2632 10
1139 2534 14
780 2559 26
1597 2510 27
671 2778 21
2111 2353 17
1093 1670 9
2489 2973 36
1286 3000 12
240 469 42
2720 2816 44
1681 1856 30
1812 2950 22
251 2713 25
710 1434 24
555 2851 33
142 1053 24
1208 2726 2
1652 2257 6
640 787 11
558 845 18
73 1370 11
1244 1627 34
2174 2975 7
1008 2872 52
1073 1506 21
906 2279 34
1776 2689 37
412 2292 37
145 2081 30
2258 2830 29
365 1209 25
263 375 25
589 2922 10
1372 2663 40
1401 1876 28
259 819 17
346 2184 14
1016 2961 36
236 1467 34
786 1679 12
1815 2730 20
719 2895 18
2685 2923 25
1905 2605 36
141 1343 15
2185 2874 33
488 2380 18
1355 2626 37
307 1472 15
413 998 35
850 1169 26
936 1458 31
2464 2710 30
734 1252 46
155 680 33
923 1215 32
266 551 23
1060 1206 23
402 1009 31
964 1470 32
809 2888 30
977 1676 24
1231 1285 39
1549 2985 18
1848 2585 32
1807 2247 34
1075 2797 32
313 1169 33
592 2044 38
203 2109 23
977 2604 33
1648 2308 16
1450 1492 33
217 2666 37
451 2617 17
2337 2798 33
522 2849 41
1802 2274 34
1113 1844 31
347 2441 30
421 2063 5
1368 1735 22
62 2458 28
386 2407 14
1816 2771 34
1361 1452 34
640 1523 28
1636 2221 29
522 1824 18
1765 2167 15
257 2547 31
2670 2937 38
1463 2785 27
446 2426 23
1236 2753 24
846 1753 25
72 944 6
1244 1459 32
1406 2556 24
1116 2889 27
504 2450 42
24 514 20
1498 2383 24
643 1741 23
2657 2801 27
1796 2839 29
14 1992 37
1245 2242 37
285 2629 33
663 1699 27
2453 2505 31
409 1805 28
714 2604 35
985 2563 28
1601 2271 51
655 1184 29
692 2011 21
610 2968 29
466 1473 35
95 2666 20
531 2042 32
566 2117 18
92 1018 13
1607 2370 26
733 1210 35
2336 2402 15
2446 2837 23
1080 1206 34
303 1131 36
479 2593 14
1223 1382 29
2158 2286 34
247 997 31
156 2518 37
1076 1551 20
144 419 31
1095 1673 10
2244 2940 32
174 1426 25
2502 2524 12
302 585 17
184 1958 41
1352 1932 24
172 2667 25
1438 2381 18
958 1638 17
2220 2596 55
150 2377 12
398 1886 36
1530 1828 26
1591 2484 17
12 2100 24
1033 2174 29
483 1130 22
438 2840 36
2134 2684 30
179 2364 37
779 2158 47
238 2565 6
396 1605 29
524 2850 24
1123 2663 43
144 331 39
1753 2468 15
794 2987 19
1254 1951 29
1838 1894 35
228 363 17
1991 2898 21
919 1679 26
1170 2161 22
179 1920 33
266 1561 33
2508 2612 6
1630 2781 43
1018 1685 17
674 1044 36
1084 1612 26
2064 2161 32
2592 2924 38
748 2337 3
57 1859 23
64 298 36
255 2127 22
781 2139 31
785 2385 28
1303 2780 21
483 1498 17
1150 2326 37
11 1825 37
811 1148 21
934 1567 33
2206 2414 18
120 2723 4
68 1415 26
487 1443 22
142 459 24
469 1732 37
489 1933 28
1539 2798 32
2409 2920 33
756 771 33
27 1377 35
1567 2853 39
957 2757 34
508 1296 34
2553 2641 10
60 2573 6
2182 2964 25
601 1039 40
387 1652 16
394 1726 11
1753 2643 29
2153 2187 29
1357 1909 11
709 1163 7
1147 1510 19
1493 2610 17
1024 1929 29
562 1676 37
119 1775 9
540 1200 15
712 2448 22
1015 2394 21
745 2652 30
56 2222 27
1152 1874 25
1881 2623 19
2071 2779 23
2136 2192 46
219 482 28
1631 2873 26
1238 2932 26
1090 1272 17
1657 1720 13
1135 2096 17
763 2370 29
1919 2927 24
11 2706 28
427 2178 13
709 1471 15
1861 2517 29
712 2063 36
401 1601 39
265 2197 24
428 1801 30
15 1815 27
1408 2069 23
1194 2998 33
515 1460 16
274 2670 22
1718 2014 22
1760 2655 25
824 1867 22
572 1211 21
143 1353 15
1289 1442 34
1344 2055 43
1311 2711 38
870 2924 25
955 1398 6
1295 2536 34
2201 2469 29
2640 2687 8
326 2287 11
414 2045 7
1101 1186 28
1207 1594 22
1262 2845 22
362 2539 7
245 1889 28
441 2773 30
1361 2818 42
9 1200 27
416 925 4
1694 2796 12
567 1575 20
24 2618 21
2580 2723 19
32 655 21
1059 2249 24
180 879 22
504 1384 47
660 1519 16
898 2574 24
1704 2721 30
410 916 20
1104 1970 20
1487 2337 23
49 1377 19
1106 1719 28
1099 1483 28
625 1598 43
78 1649 28
1694 1933 24
901 2604 12
151 597 28
1673 2171 19
2800 2929 21
235 287 40
2464 2696 29
303 1165 9
439 1005 29
179 2284 16
2397 2913 38
1047 2566 19
1455 1730 40
1641 2692 11
998 2090 37
2052 2966 36
145 232 29
115 1638 25
183 933 30
1312 2658 13
96 2386 35
323 2913 17
338 2647 25
364 737 33
1391 2768 37
744 2617 31
441 2648 48
1880 2406 36
993 1883 35
759 2207 31
1096 1356 26
28 1143 32
1432 1488 53
1547 2131 19
1927 2822 10
2075 2289 32
1503 2550 9
1332 1382 29
398 1366 22
1198 1352 27
2367 2625 37
553 2650 23
1035 2551 29
377 675 42
1143 2529 29
721 1677 33
119 1693 23
1658 1715 39
1337 2216 21
403 2111 47
1870 2763 10
2693 2961 15
1271 1368 16
708 1928 17
1223 1772 27
2851 2931 32
26 2174 27
178 1631 26
259 1390 22
900 1985 20
623 1196 18
1260 1960 32
303 1840 16
2130 2437 25
2466 2644 28
2706 2933 25
721 2362 28
890 1442 19
650 1734 4
242 581 28
690 2673 19
1420 2322 8
525 864 32
834 1673 25
1867 2583 24
184 2641 32
1476 1519 16
136 2429 40
1265 2401 29
1044 1350 32
2908 2929 31
510 1124 17
1097 2713 7
638 686 16
1325 2242 32
651 1045 21
750 2231 34
169 907 15
1465 1945 25
30 2112 22
624 2184 18
95 2858 16
2402 2624 27
174 2567 12
945 1416 38
1996 2015 34
1364 1975 23
321 2889 29
222 1681 28
1896 2455 35
350 806 26
1785 2276 27
588 2981 28
62 2036 43
271 1502 15
175 1981 36
960 2347 31
1019 1194 31
1154 2889 12
90 2409 23
97 1625 17
1506 2113 22
2539 2786 21
1820 2083 19
113 1279 26
1974 2787 3
75 990 6
1357 2530 23
310 1373 20
1157 1559 24
1555 2762 12
190 1409 35
927 1773 22
1774 1840 38
97 1199 30
753 2021 19
715 934 19
1197 1324 35
762 1554 15
388 1536 31
1063 1453 26
296 1254 37
1724 2698 22
511 2194 28
1764 1864 34
90 2499 37
2187 2678 28
182 2082 30
910 1359 32
784 1593 29
2005 2686 30
601 2411 41
851 932 16
1363 1917 27
275 930 36
441 2952 17
1034 1352 20
2010 2151 4
784 1011 24
1206 2083 23
78 1347 15
340 2574 35
430 2165 33
188 1537 20
174 341 19
1522 2185 32
147 2857 19
183 1191 4
1448 1708 31
1674 1896 28
551 726 23
838 1523 41
890 2006 23
1530 1659 29
186 2140 33
86 837 24
1663 2442 15
2869 2950 14
724 2288 8
216 1273 22
759 2289 8
123 1761 9
424 2036 18
484 1893 29
528 1044 27
919 2774 31
946 2610 11
1310 1659 28
1349 1385 19
501 1402 34
1367 1875 28
1304 2572 29
1492 2480 18
166 2090 36
576 2703 28
993 1572 10
402 1850 7
2433 2749 40
244 486 20
1062 2824 35
995 2442 8
2403 2572 15
1850 2726 35
890 2827 27
1141 2408 36
129 1728 36
99 1321 37
1484 1537 24
530 1146 8
1452 1589 34
1364 2627 32
1530 2281 25
1208 1746 7
1876 1878 25
109 2110 36
48 2600 28
145 2317 30
377 2073 39
758 994 26
442 921 24
2294 2975 32
206 675 11
1333 1689 26
86 351 36
119 932 31
212 717 34
1467 1534 19
1616 1793 8
33 1142 19
1517 1947 29
1085 1220 21
1122 2750 45
707 2987 22
2513 2870 24
1036 2937 26
45 52 27
1107 1436 21
2343 2766 32
1569 2405 22
203 1433 22
45 607 20
1488 1929 21
444 2182 28
686 2149 29
423 1166 29
1043 2060 32
669 1117 27
1914 2809 20
2399 2539 31
1051 2392 30
2561 2784 29
2221 2700 31
1702 2929 13
1051 1074 14
207 1023 28
842 1050 17
1409 2413 16
1868 2581 20
507 2731 9
48 193 31
559 2221 1
1254 2568 28
227 798 28
146 1240 22
660 681 32
696 1654 17
644 988 31
768 2886 31
557 1703 20
1143 2136 32
1360 1799 13
1794 1840 14
2556 2861 36
113 690 20
282 2333 27
753 785 17
706 988 32
2107 2594 32
798 2770 49
271 707 25
419 1960 26
689 2265 13
548 1765 36
1427 2417 24
248 1168 37
159 1453 34
453 1212 19
576 2001 11
425 571 32
761 2092 12
1566 2349 38
1948 2000 19
288 2026 13
211 1736 26
1675 2979 25
593 2764 10
310 1922 35
11 2818 27
742 2225 19
1059 2635 20
1089 1980 16
1248 1619 38
260 2664 13
563 1792 10
1276 1736 25
637 1056 11
146 1739 12
642 2361 23
282 646 6
694 2266 28
1936 2165 24
1511 1800 30
1460 2272 36
778 1479 27
4 562 28
1978 2884 27
1349 2034 23
467 1755 27
1207 1451 24
1264 2760 20
2295 2305 15
712 1130 33
46 1970 24
338 2568 29
554 2310 13
1187 2344 11
670 691 20
2109 2564 15
20 1463 28
1239 2668 4
43 2430 21
164 299 13
1287 2465 13
717 2940 11
341 1620 19
662 2528 29
439 1067 49
1088 1196 28
454 1465 37
1070 2524 24
1292 1808 31
1300 2166 18
1242 1463 11
709 1886 28
218 1353 24
202 2761 41
462 2157 25
553 1649 11
1204 2430 27
1088 1097 22
1790 2205 39
1718 1957 40
2451 2792 35
936 2853 16
1451 2000 41
1603 1969 36
752 781 32
771 2522 34
101 1572 29
1734 2700 13
876 2967 34
385 2112 16
471 648 20
971 2730 10
26 1875 28
32 2195 22
722 2962 24
419 2452 33
518 1241 37
847 2091 32
139 2697 28
197 1131 7
681 2603 28
450 2245 12
709 2638 13
1219 2357 26
2482 2491 31
2908 2972 25
2137 2430 19
1955 2103 31
70 460 22
264 1768 31
2629 2861 36
1456 2249 16
349 2993 24
613 703 21
963 2904 5
52 1249 37
1178 2170 29
998 1004 21
655 1253 23
739 745 20
482 2020 34
1119 2799 29
363 1868 11
796 1240 28
142 2477 26
1644 1759 30
12 1963 21
143 218 12
270 1406 25
658 2757 45
348 2364 30
1169 1810 29
1968 2910 24
823 828 23
79 784 18
365 2936 28
369 2243 31
352 1514 30
543 2812 27
1290 1731 32
1125 1615 32
1583 2425 35
2060 2214 20
2159 2988 25
804 1424 20
1218 2735 22
395 1745 17
2315 2724 19
319 1008 34
1490 2614 16
279 1827 41
1847 2422 31
235 1792 33
1283 2417 27
2413 2928 32
684 1608 43
927 1914 29
1809 2723 25
239 1575 33
1315 2824 17
1198 2709 28
1066 2022 40
1739 1975 28
647 2714 17
1499 2059 9
2837 2853 12
14 558 36
2045 2766 36
461 1535 30
578 2791 22
266 2347 18
2000 2238 34
1136 2361 21
366 1977 12
1257 2062 21
2079 2081 30
1007 1504 27
878 1800 32
1499 1531 11
1509 2222 27
1874 2682 26
66 2793 37
250 1453 34
913 1322 34
1449 2534 30
406 1010 26
389 2879 24
400 1005 13
570 2369 16
739 1710 18
453 2712 27
902 1946 28
1795 2712 12
178 826 6
1396 2466 30
563 1384 15
1443 1771 22
1390 1982 19
1200 1744 26
737 2153 42
123 2336 12
888 1924 28
775 1922 26
1121 2997 31
862 1060 24
876 1860 25
58 851 36
827 2781 36
1310 1683 39
1378 1397 21
1120 2656 23
833 2185 31
136 2154 20
776 2887 8
927 2925 22
1104 1209 32
1296 2598 36
1908 2369 13
494 622 25
1562 2868 17
1274 1958 34
1179 2179 13
1701 2858 36
454 1853 13
1029 1482 14
1216 1467 27
1588 2068 11
296 723 14
314 2159 25
479 2836 5
1625 1997 21
751 1875 22
2313 2685 29
1553 2747 33
599 1919 16
1471 2825 12
807 925 36
464 2275 19
59 2286 24
923 947 32
938 1044 5
1182 1259 21
1028 2850 35
356 2711 36
735 2535 28
997 2024 28
2302 2814 17
147 686 30
270 2606 24
320 1098 18
328 699 26
1520 1542 36
1232 1250 42
2226 2921 43
1183 2527 4
38 512 30
1161 2936 29
740 2638 30
181 2223 32
1015 2682 35
1794 2050 27
819 2178 25
1254 2899 38
950 1237 14
1595 1617 17
330 1086 55
1274 2637 39
392 2955 33
375 1454 41
1184 2944 30
704 900 17
999 1827 43
1581 1876 37
1932 2362 9
2025 2603 26
693 2309 15
2098 2164 24
1121 1769 12
2207 2291 27
331 992 16
33 1535 18
460 2917 23
679 2367 45
1267 1382 33
148 218 13
208 1933 21
580 2614 28
765 1057 21
181 2595 25
986 1505 41
874 1352 18
69 355 38
882 2785 34
1260 1599 15
1058 1790 39
1044 1587 28
1440 2924 16
2 187 27
33 1965 16
1115 2515 21
1013 2158 14
2146 2302 14
248 2071 17
2003 2765 36
164 2820 22
318 367 13
609 2546 30
1288 2684 22
421 564 35
67 1008 53
287 1238 25
53 1469 22
1375 2014 35
28 1178 28
610 2579 32
288 1137 27
645 2318 32
199 1716 13
1806 1920 29
342 1792 33
1729 2663 6
737 1290 43
766 2357 27
2 610 22
1212 2320 28
1394 2187 31
1636 2336 9
2154 2386 31
2459 2748 37
256 1420 23
843 1028 6
1065 1454 32
594 2638 50
1388 2820 39
2466 2848 25
1407 2761 22
1495 1922 28
1474 1825 33
1612 1818 33
748 1082 30
2628 2641 23
1061 1118 34
760 1263 29
2386 2871 41
2713 2969 30
1083 2013 33
1945 2258 34
784 1498 10
285 1862 39
1205 2346 11
586 795 28
138 1939 27
281 2552 23
405 2363 11
1093 2058 29
239 2171 15
91 295 35
1482 2092 23
1189 2616 41
1749 2286 33
851 2250 21
2184 2819 32
72 309 23
2178 2900 22
99 1849 48
2234 2393 24
1191 1725 35
776 1928 18
1056 1559 24
1892 2774 34
1075 1270 33
191 2012 34
845 1560 22
1688 1717 27
101 322 37
1049 2776 22
1234 2794 14
2141 2838 18
1903 2503 20
325 672 15
1370 2910 29
547 2357 25
1155 1486 12
1118 1791 38
379 1372 23
308 2241 17
534 839 34
2865 2900 12
2587 2944 15
483 1357 14
17 2334 14
653 2815 25
1003 1250 19
761 3000 2
324 2225 25
578 1865 20
1224 2355 43
1132 1522 33
1373 2614 32
304 2026 43
1096 2171 28
891 1957 36
25 2981 23
1781 2011 32
374 1217 12
166 1190 34
1341 2224 43
1070 2780 31
1720 1987 25
1731 2890 15
584 1094 20
2429 2615 44
13 2153 38
373 792 17
496 573 38
1989 2768 34
955 1942 29
679 2625 19
1067 1610 37
1566 2138 33
275 1564 31
170 2923 27
182 2415 33
2428 2456 24
704 2312 20
1161 1810 20
238 1544 24
539 821 15
602 2691 13
809 1764 30
926 2634 12
725 2909 35
1945 1955 22
1452 1812 31
573 1075 29
821 1307 38
530 1662 35
726 1404 18
299 2820 13
158 978 16
169 1528 30
1090 2748 33
120 1809 27
154 1890 26
777 2788 24
982 1666 33
1141 2499 35
218 2414 27
1080 2397 28
2051 2611 30
875 2680 31
729 2292 37
1366 1552 26
493 2381 14
2105 2612 37
341 1154 17
154 2543 32
1072 2735 33
2287 2855 31
1644 2749 32
1278 2527 29
1420 2325 24
800 2610 20
41 2912 30
629 2176 5
2079 2086 28
199 331 36
161 1957 22
628 2996 36
1125 2197 24
1211 1464 18
297 1534 15
1274 1633 33
1426 1887 23
1044 2330 30
414 1344 17
292 987 9
697 819 20
611 1906 29
1272 1444 16
172 1759 17
1564 2814 12
837 2835 28
542 784 26
74 613 20
545 1516 34
10 355 53
2192 2442 30
1108 2409 31
2097 2360 45
2388 2982 30
348 2075 35
667 915 9
161 2309 36
2246 2839 37
1480 2717 26
349 1333 15
469 1455 41
1169 2989 24
1007 2227 22
255 1402 14
1645 1847 25
949 1396 34
561 1638 29
135 680 23
1240 2017 23
1879 2551 13
799 1020 22
1134 1989 21
1535 1965 5
1979 2439 43
412 2813 36
70 1744 16
233 2819 14
177 1706 41
1101 1644 10
203 2150 15
354 2785 19
1175 1582 19
693 1885 8
395 2201 31
1288 1888 22
803 1143 33
1771 2563 28
94 2244 15
2037 2519 18
2075 2511 17
1205 2932 29
612 1378 38
990 1151 34
1058 1602 43
1634 2561 33
229 2821 11
76 1157 9
329 2030 12
342 2691 29
1872 2997 26
1389 1888 24
1066 1218 43
1195 2950 8
199 1318 22
323 1023 17
556 1340 30
1524 2261 25
